ID,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,Aggression,Vision,Composure
254691,51,55,54,59,57,63,63,70,85,58,61,63
259043,76,70,68,59,61,58,66,58,53,31,55,62
244196,78,79,67,58,61,46,58,69,63,44,51,52
255716,77,76,73,58,80,57,63,65,57,61,60,60
204773,49,50,37,55,57,49,59,27,71,19,11,52
225509,81,82,73,60,70,64,62,84,73,63,60,58
233445,69,68,66,57,74,52,72,71,58,60,52,57
235237,38,30,37,51,35,44,82,28,51,19,34,39
176357,48,46,58,61,67,57,64,44,80,70,60,61
242405,82,78,84,63,71,58,57,65,53,42,58,60
254181,65,64,60,50,59,58,58,76,72,57,49,67
222435,63,61,58,63,70,44,74,74,75,64,53,55
190178,62,62,48,58,62,63,55,73,80,70,52,57
246402,66,60,69,60,88,55,49,65,63,64,63,64
250850,67,69,56,58,57,58,56,69,74,60,57,55
220127,64,65,59,63,59,73,77,72,72,77,46,67
232415,62,65,70,61,71,62,77,87,68,50,68,57
234207,84,84,79,55,83,43,90,72,56,56,48,56
257759,62,66,53,63,61,52,71,59,70,53,51,57
262624,28,15,26,65,32,52,42,19,64,17,34,37
241120,64,67,58,64,58,43,65,67,75,57,32,47
243680,83,82,90,49,80,64,48,59,39,32,58,52
244448,58,55,42,62,55,58,79,45,81,59,41,49
220385,48,33,58,61,59,52,70,70,74,71,47,50
223969,68,67,75,65,83,57,56,79,66,45,64,61
232929,55,53,54,66,72,40,92,84,65,63,65,52
206562,67,62,74,61,65,53,61,75,65,75,63,63
209890,43,39,31,58,52,64,80,63,83,67,36,61
228834,80,76,74,60,75,60,59,73,66,62,53,47
242402,93,93,90,53,85,60,72,78,64,40,49,59
230118,73,72,74,56,75,53,66,68,55,52,53,45
241894,52,50,42,59,48,53,73,56,82,63,38,56
243430,37,42,31,55,56,36,71,34,68,57,26,46
250854,77,80,79,62,72,58,60,76,63,67,54,58
246656,75,80,57,58,59,68,78,75,81,64,45,49
263041,64,66,71,58,69,65,63,70,62,62,64,59
186514,72,69,78,51,78,68,58,33,69,46,49,55
222337,63,64,64,57,47,37,63,65,74,65,54,67
240513,67,58,62,63,60,74,60,72,73,76,64,65
243585,29,25,54,58,42,50,65,16,50,16,55,38
252801,51,46,48,58,48,47,62,18,61,27,38,36
253313,75,81,69,52,62,51,66,70,48,48,49,45
263042,74,76,65,60,78,60,77,68,58,65,57,54
264322,83,82,78,57,73,64,46,49,44,47,58,60
155266,68,70,91,68,80,73,72,67,37,60,58,61
224130,40,45,36,60,62,45,58,32,52,25,21,39
233602,60,68,49,60,64,67,70,54,77,56,43,63
242562,72,66,67,57,59,33,75,54,70,55,35,67
243842,82,90,86,58,80,59,58,81,62,61,62,63
242155,71,75,65,61,70,38,54,72,58,57,48,49
238059,81,78,89,61,90,59,39,54,30,30,63,54
259306,71,70,70,52,82,62,59,65,62,48,65,59
263144,64,68,62,57,71,54,70,64,59,68,50,53
255462,68,69,72,57,73,65,62,67,60,51,61,61
255718,76,77,75,53,67,50,59,66,55,58,55,59
260582,69,74,62,48,50,71,67,56,80,62,57,63
261350,66,71,60,62,55,68,56,40,62,40,53,59
163303,31,34,58,64,63,64,35,34,67,73,62,69
259559,42,62,45,55,41,41,54,62,66,57,59,53
258280,66,60,64,64,53,60,59,77,61,66,64,56
215786,58,55,63,58,60,62,75,66,74,67,55,62
229865,73,75,74,64,81,64,55,56,61,39,60,63
241129,75,77,59,59,65,69,57,64,77,53,61,58
243177,66,68,70,62,70,68,65,67,64,72,50,56
255977,77,76,70,60,70,55,64,73,63,60,50,52
260329,70,70,65,64,62,63,65,58,62,29,43,46
199146,65,71,75,61,81,59,71,83,68,77,59,65
240530,71,81,68,67,53,61,51,68,74,66,56,54
258966,69,67,68,55,68,60,55,58,46,58,59,59
262803,80,77,82,58,68,65,77,70,72,54,57,58
247736,34,32,31,59,39,44,61,20,55,24,40,35
254904,66,56,72,57,77,63,64,58,58,61,68,66
255928,75,67,71,55,73,60,69,73,70,64,65,68
206521,55,59,63,57,34,67,58,68,85,68,56,66
166841,66,65,61,61,70,58,71,74,58,51,65,61
239545,61,68,54,62,52,58,62,54,79,62,53,61
253625,60,61,74,68,67,65,63,82,67,59,71,74
256697,66,66,63,57,64,55,60,73,69,54,66,68
191673,41,46,62,68,71,71,64,35,61,61,71,65
260025,60,56,57,55,67,50,56,70,68,55,61,44
262842,74,73,75,58,75,67,60,72,41,61,66,66
204730,64,64,71,68,74,63,76,73,66,59,66,66
242618,64,68,70,63,65,59,66,68,66,62,64,61
248762,74,69,61,62,59,67,66,75,67,28,48,62
212923,75,72,71,60,67,40,84,71,71,45,43,58
216251,66,68,66,64,62,69,75,63,65,33,53,62
186808,74,81,71,58,65,74,74,75,65,52,68,64
243640,73,69,78,66,80,68,57,66,51,63,62,66
189331,56,57,69,60,72,48,81,83,75,66,54,66
173752,65,67,71,60,66,48,65,76,67,62,58,62
193627,69,68,71,62,81,66,63,69,54,46,58,61
233051,82,80,75,56,72,56,84,60,61,65,58,52
226651,66,56,64,63,69,63,61,79,66,68,65,65
226139,71,74,71,60,71,60,72,82,60,56,42,49
263259,71,74,67,62,65,61,62,68,64,54,38,62
245338,59,54,68,63,71,55,57,64,59,50,66,63
216154,52,51,58,58,54,31,78,75,82,62,29,64
206170,51,62,65,60,59,35,83,74,77,62,40,56
240729,75,70,74,62,70,47,52,64,66,30,59,57
257368,59,68,61,60,61,55,69,65,76,61,40,54
253528,72,69,66,58,56,40,63,59,66,55,58,61
241240,90,70,91,62,94,60,83,48,30,21,59,60
254903,34,29,24,61,48,44,58,27,63,22,39,36
261047,66,69,67,58,69,66,80,63,67,50,51,53
229816,70,71,58,61,57,70,68,70,87,50,45,53
184763,39,39,70,65,46,41,67,34,83,15,42,54
257723,61,67,59,64,62,43,77,69,67,63,55,57
209852,68,70,70,62,58,46,65,54,70,62,52,58
216508,72,74,65,58,65,59,54,52,63,49,56,54
254143,61,61,64,64,65,55,65,71,82,62,54,57
251072,73,72,82,61,81,67,62,70,61,45,66,55
208577,70,64,75,61,68,65,70,71,72,66,65,68
234177,82,84,78,60,76,65,57,70,69,55,48,53
235457,59,61,54,64,52,70,71,82,82,73,61,64
238273,73,75,77,57,74,66,75,62,74,64,59,68
213954,30,41,31,57,51,49,60,25,68,33,49,54
215234,69,68,73,56,71,33,70,65,64,59,46,59
225730,82,77,66,65,68,70,66,62,67,58,57,68
251842,76,78,73,61,69,64,71,78,64,52,53,66
257218,62,68,53,55,82,59,57,68,46,60,68,55
264387,56,67,52,52,38,74,70,61,80,44,55,47
166851,28,28,25,68,50,65,45,30,79,71,52,65
234947,67,64,61,59,64,30,74,67,71,62,36,45
238936,85,82,93,61,92,63,73,74,49,42,55,54
251071,71,70,75,49,75,69,67,70,56,54,64,65
244415,44,48,46,58,74,51,63,53,74,70,34,64
210367,56,52,69,57,64,52,81,81,73,68,58,55
225213,42,40,38,65,37,44,51,36,70,23,40,57
229052,42,56,33,59,45,47,67,22,73,18,24,50
245692,81,76,87,65,81,63,84,33,51,57,62,46
190140,79,78,66,58,66,62,74,58,62,48,58,55
213181,88,80,81,55,79,56,73,65,52,53,52,45
220605,75,74,70,63,70,55,47,60,50,42,60,60
208999,80,76,77,57,70,57,68,72,66,44,57,54
240317,73,69,68,56,61,62,71,70,71,58,47,51
261566,63,57,65,60,79,53,65,68,54,57,53,58
242365,74,71,74,59,74,63,48,64,56,48,64,61
183997,66,68,62,63,71,68,77,77,79,66,63,68
251581,63,60,71,66,64,53,59,74,65,61,63,69
234942,82,77,78,59,74,60,58,73,60,33,59,53
260286,80,71,72,67,77,62,52,68,65,67,63,57
260542,63,60,56,58,65,40,70,70,73,67,47,45
198748,44,37,34,59,57,51,62,37,65,73,49,46
229724,62,48,57,60,66,56,81,65,74,57,35,55
230236,52,38,59,69,75,62,57,64,61,59,41,53
262501,68,70,65,63,73,69,45,70,55,56,60,66
261273,81,80,80,57,77,64,65,59,62,42,48,56
264346,43,48,38,56,31,68,58,59,92,71,61,66
221850,54,42,58,58,56,32,74,70,78,53,70,65
232090,50,53,61,65,64,65,68,59,71,75,68,71
245402,75,76,67,60,80,36,77,61,35,42,42,44
236471,72,68,81,63,80,58,52,69,57,48,64,63
245431,21,33,26,48,39,50,43,26,48,25,21,28
261222,70,65,64,66,74,47,61,65,42,49,57,55
247479,39,44,58,62,62,51,83,30,68,19,45,39
178022,44,47,48,55,42,48,72,28,67,32,43,47
224870,67,66,70,61,71,67,60,72,70,51,53,60
197990,66,67,68,64,71,61,43,71,61,52,62,59
255333,54,61,52,57,55,55,70,56,68,75,34,49
252773,33,35,37,57,49,47,57,21,49,20,43,42
252261,67,54,65,56,75,59,61,70,75,78,49,54
252313,73,73,65,63,64,60,67,66,62,63,66,60
244120,35,32,28,56,45,47,57,25,60,27,31,49
172952,54,52,48,60,51,63,32,74,81,63,61,64
226197,84,67,73,60,80,63,78,77,67,66,63,56
255123,53,52,41,54,53,38,72,54,71,70,30,62
252052,74,71,72,51,69,73,38,52,50,35,60,51
258708,63,57,48,52,47,38,73,54,71,69,32,47
262293,65,65,52,63,56,58,68,65,81,62,49,55
205973,57,58,54,56,37,65,59,55,92,71,49,61
223381,58,61,71,59,74,65,90,75,77,58,42,59
242325,63,54,53,55,56,56,73,62,85,65,58,63
184471,60,57,75,66,90,68,66,69,57,68,67,61
254357,67,67,70,66,66,32,61,76,75,68,34,58
163990,55,58,38,60,49,81,74,48,90,69,50,61
237206,64,62,58,63,64,50,56,64,55,47,49,50
252310,55,59,58,60,57,59,71,61,69,63,67,64
256918,79,78,65,56,73,30,62,67,56,56,37,62
231063,75,67,77,62,80,63,69,70,68,64,68,63
225125,86,90,82,59,80,56,71,87,75,71,60,52
257380,70,65,64,56,55,42,67,68,67,64,52,55
242012,80,86,67,62,60,67,83,53,75,58,45,57
247140,69,54,74,60,75,64,67,71,62,61,62,63
247136,65,71,69,59,66,62,63,73,72,63,56,55
245856,77,78,75,60,75,63,62,66,59,29,55,47
233056,54,62,48,58,52,50,65,65,71,70,27,52
225376,53,55,64,63,69,61,74,75,72,61,64,65
213856,80,81,75,52,75,58,66,76,66,62,58,54
259679,82,84,82,63,86,69,65,69,63,59,56,59
262495,56,56,57,58,61,54,65,75,59,73,58,63
256862,72,68,64,58,71,55,60,70,68,66,57,62
238686,76,77,72,66,61,72,54,85,75,48,59,70
226654,73,68,73,54,72,35,59,80,65,71,58,61
212574,81,82,85,54,83,62,51,56,43,41,58,58
229981,64,61,58,59,49,63,83,70,75,58,61,55
221789,82,79,76,61,71,34,65,66,76,62,57,56
258652,66,64,58,62,62,61,78,58,64,67,34,58
254556,89,86,65,46,55,69,34,33,68,35,49,48
260704,62,67,58,54,64,33,73,63,69,61,39,48
198497,52,50,61,57,62,69,85,72,84,75,45,56
223073,80,77,70,63,71,66,77,85,62,46,53,58
193123,49,45,33,51,45,44,78,72,89,65,41,52
177508,42,40,53,63,44,47,75,21,62,26,28,44
237924,59,62,47,57,51,53,68,69,80,70,49,54
222052,72,71,73,65,70,52,60,67,57,69,57,57
207716,32,33,64,60,39,37,73,77,78,74,42,55
204644,78,86,79,63,69,63,63,61,58,44,63,60
200292,54,60,59,60,66,60,56,87,72,72,54,60
242531,75,78,81,60,80,58,74,83,67,66,62,68
255585,68,72,61,50,58,49,71,67,74,66,57,48
240227,64,69,42,63,42,65,54,77,74,42,68,65
237155,70,80,79,59,75,60,71,67,49,65,64,64
233315,73,72,65,59,39,63,66,71,76,63,63,54
218467,78,79,75,64,44,42,68,70,70,30,65,59
259682,67,69,68,67,60,32,62,67,58,41,42,47
258146,57,59,53,59,68,57,76,64,80,66,32,47
262503,64,62,56,57,44,69,52,55,81,45,62,68
210898,76,70,72,64,76,53,87,84,70,58,48,50
237927,52,50,44,56,52,44,66,39,58,24,56,44
192572,66,63,64,61,55,59,82,78,76,58,54,57
247356,62,60,65,62,60,25,64,73,71,63,35,55
212540,32,31,58,62,77,64,53,65,72,73,60,67
210492,48,42,57,61,57,63,59,51,75,67,61,65
258619,66,64,66,57,75,53,66,74,56,65,56,61
256059,80,71,80,56,80,74,57,51,56,24,60,53
251451,51,55,41,60,43,40,54,56,80,70,33,50
244795,78,77,74,57,66,59,63,64,59,58,52,57
223186,59,60,61,61,85,66,70,76,58,52,60,62
169938,73,80,78,61,71,68,79,69,58,56,68,68
238802,81,70,80,62,81,75,67,74,63,62,61,63
243666,76,75,62,61,61,65,64,75,67,72,62,63
247506,27,31,32,42,50,44,50,18,55,22,41,26
122066,30,31,34,66,38,71,39,59,93,58,58,70
254418,77,75,70,55,70,60,61,55,59,40,60,49
193746,81,79,80,53,76,52,71,70,50,62,58,60
262355,67,68,56,45,52,59,41,36,66,46,61,69
221651,75,72,75,59,68,56,61,66,65,42,62,66
259795,70,71,64,51,65,58,55,72,55,48,61,50
232916,73,71,77,59,80,65,66,73,56,48,57,56
253244,48,48,39,66,55,45,59,40,70,41,43,61
241213,74,66,73,58,68,53,65,70,60,64,59,54
232576,46,38,45,64,65,49,48,73,61,59,66,55
259901,58,58,57,67,66,40,57,68,68,61,52,45
210498,78,76,73,57,72,60,74,71,72,55,57,59
205378,39,45,33,56,32,47,58,37,62,25,31,49
199234,68,69,66,54,64,62,69,60,71,60,58,56
258625,65,78,60,60,61,33,82,64,76,54,34,59
263233,75,76,58,58,61,37,53,71,58,51,42,60
261696,65,68,73,62,65,51,40,70,55,30,52,45
259904,20,36,25,63,40,45,61,22,66,27,40,39
191552,54,39,69,63,64,43,80,65,65,73,58,59
190528,56,49,64,59,63,63,73,71,63,73,59,65
242240,69,72,78,64,74,49,57,71,59,56,63,62
231488,81,81,64,57,80,71,67,70,79,75,55,58
228928,54,55,42,60,60,40,82,75,79,67,38,54
260415,75,59,55,48,75,65,53,47,34,40,53,58
246847,72,73,75,60,71,62,71,71,64,62,64,60
213823,44,45,49,46,69,55,78,71,67,77,40,55
256830,64,61,65,63,71,63,63,60,34,43,64,55
241982,68,67,72,59,73,60,66,91,54,68,62,63
234814,67,66,60,59,49,58,72,68,73,61,59,64
211006,74,71,77,58,77,57,73,73,66,59,58,53
233172,69,63,70,55,72,58,65,61,66,68,59,61
243412,75,72,62,68,62,42,64,74,72,67,64,69
246740,20,17,29,55,42,46,57,18,41,28,30,44
182228,64,68,66,63,70,60,65,63,65,66,60,66
253145,67,72,60,62,51,54,61,65,82,64,47,46
190425,58,60,80,69,76,65,73,75,62,48,43,68
206554,75,74,72,57,66,51,65,73,73,65,44,50
232922,74,81,63,55,70,71,70,67,63,59,57,54
263131,69,75,56,56,58,45,56,73,57,60,46,52
236251,74,70,72,62,59,70,52,70,49,44,67,59
251355,52,63,37,62,55,39,74,63,77,66,34,51
253147,56,67,42,61,56,35,74,49,70,64,31,50
207836,55,82,75,57,80,62,80,75,58,54,67,54
216540,28,37,30,57,48,49,55,39,64,31,41,47
195036,65,67,79,62,83,66,91,52,62,53,53,70
205533,70,70,67,57,57,50,72,74,72,70,45,62
263390,65,68,64,58,62,32,72,66,73,60,54,60
263646,64,54,53,47,80,55,60,54,53,63,63,53
264158,70,79,65,55,72,43,62,74,56,60,53,61
264414,62,64,50,56,59,57,59,80,59,74,55,60
202974,78,84,84,64,81,65,71,71,73,70,67,60
209886,70,67,72,59,75,63,74,74,65,71,63,56
220894,77,75,73,58,76,61,73,70,57,63,62,63
246745,65,63,75,58,74,68,57,68,60,71,70,44
209369,75,76,71,65,62,59,53,69,61,53,51,66
263897,57,67,48,64,43,51,61,63,74,67,29,47
181205,75,80,64,58,57,61,55,71,71,64,57,55
254932,77,73,63,61,58,42,54,38,64,40,62,47
263637,76,68,78,56,74,51,61,64,56,62,67,47
221141,76,80,65,56,42,70,69,75,80,78,55,51
226261,77,76,91,61,89,58,81,74,53,42,65,62
233941,76,76,72,56,80,70,50,46,46,43,54,63
243669,74,75,70,63,75,63,70,64,66,42,55,56
244181,76,77,79,55,81,44,73,79,55,62,50,53
246229,73,70,75,56,61,52,67,68,66,67,55,60
255445,73,77,58,61,58,48,73,62,69,63,31,57
262617,61,64,65,57,86,53,60,64,57,59,43,51
264406,59,55,47,55,59,49,70,60,69,60,33,50
242390,51,52,62,63,54,63,53,65,77,67,63,52
189910,67,73,63,58,57,76,89,77,87,80,41,65
231383,45,48,40,54,29,44,54,30,75,24,25,60
236503,69,67,71,59,66,70,74,65,67,67,65,68
259031,74,78,72,56,62,69,60,60,70,64,52,53
262360,76,75,73,58,68,48,71,74,74,57,51,57
221656,70,75,66,60,55,44,80,74,67,70,42,54
223810,65,64,68,62,65,55,63,85,65,60,64,57
225858,54,46,38,64,40,45,60,30,56,32,23,48
237378,77,76,82,59,71,54,66,69,61,58,60,66
251549,80,83,84,59,93,62,58,65,34,52,62,56
221859,80,82,76,58,66,59,48,68,71,59,52,65
220579,63,68,78,64,75,55,55,85,66,66,64,60
206243,61,68,69,62,68,53,52,74,57,61,70,58
255906,81,82,70,62,56,38,80,62,76,72,30,44
241058,65,67,66,60,67,65,59,82,71,81,64,63
237218,69,69,79,60,81,52,79,71,62,64,61,63
224418,70,50,64,57,68,71,62,80,75,70,59,60
213665,71,61,58,59,61,50,76,72,70,63,59,64
260256,63,61,59,58,66,60,58,68,57,57,58,44
253600,66,60,62,60,62,49,69,57,71,65,59,58
243360,71,73,70,62,82,77,81,77,78,81,61,60
231840,72,69,74,65,78,56,72,71,55,61,68,63
237215,37,39,43,61,30,65,67,64,89,69,37,59
230303,77,88,75,63,82,65,67,65,52,41,46,59
219551,64,63,63,61,65,62,67,75,79,65,61,58
259486,89,84,78,58,79,59,66,65,44,30,59,61
226206,67,64,67,67,67,68,75,79,68,73,65,60
225694,63,60,55,59,62,65,78,72,73,66,58,57
263582,74,70,64,54,69,61,65,60,64,46,69,67
239779,78,76,57,63,62,65,70,72,64,55,44,52
247459,58,65,58,57,38,37,77,68,78,64,32,46
255907,71,70,63,59,66,59,70,67,68,32,67,66
228261,30,30,53,61,61,38,32,58,70,67,29,68
247463,76,72,72,64,64,63,54,63,64,49,45,60
228519,86,86,82,61,72,63,42,55,36,40,62,63
250790,74,77,64,59,76,57,68,64,64,49,55,60
208294,77,72,82,61,87,58,82,81,55,84,58,65
254117,66,70,66,68,74,66,61,48,40,35,55,52
251045,69,71,81,63,85,68,79,84,64,67,61,60
241829,53,55,60,60,53,46,76,54,72,70,32,57
232101,23,29,26,46,47,47,69,39,56,21,50,43
213413,48,42,56,60,40,46,48,36,63,24,24,45
193443,38,32,35,62,63,47,59,32,63,29,23,36
210341,68,76,66,67,68,55,62,60,61,53,42,47
262565,67,67,59,70,82,25,58,64,42,50,36,60
251044,72,75,77,54,85,55,59,73,64,62,52,62
243876,72,65,66,59,63,65,57,73,66,64,64,62
243620,54,40,58,58,54,55,58,70,70,77,61,63
241828,65,64,65,61,57,33,82,64,73,66,47,55
236196,70,71,71,71,64,71,66,57,69,55,65,60
233892,65,66,66,58,58,66,70,64,74,56,44,58
260253,59,60,51,63,52,40,73,56,75,55,33,44
246685,79,78,70,60,72,24,75,64,56,54,33,54
207427,48,43,39,57,43,49,60,23,77,35,53,47
243357,83,81,69,55,74,70,61,64,75,54,53,48
257349,66,65,63,56,62,70,59,56,60,52,63,62
255557,55,53,44,56,46,51,74,66,75,66,52,54
227909,35,34,38,55,42,44,55,38,60,32,18,45
207429,76,74,64,58,60,61,79,68,76,67,51,58
195396,72,72,74,60,71,66,68,76,73,44,66,57
254788,68,68,54,54,48,69,76,76,79,30,50,60
247876,74,75,70,54,70,57,76,60,58,48,58,58
246852,54,53,50,48,62,46,66,59,70,60,35,49
226116,64,53,55,56,62,46,70,75,85,74,44,57
223044,53,43,34,66,38,46,34,64,68,71,36,48
262724,76,69,69,66,62,38,75,74,71,53,42,52
257091,54,62,46,59,39,65,57,51,75,62,48,59
190275,55,59,47,56,71,42,81,43,71,74,45,65
254787,72,71,61,52,67,71,69,61,67,64,55,59
246595,81,76,67,68,70,57,73,50,71,55,64,63
242755,80,80,81,62,80,55,60,64,47,37,55,59
240195,60,51,62,57,34,66,74,54,76,48,45,54
169539,31,32,34,59,50,42,58,66,83,68,46,62
212803,69,67,85,59,91,65,63,33,34,34,64,66
252742,68,68,63,57,59,57,62,78,73,53,49,53
192070,66,71,62,58,62,52,87,41,72,66,39,63
211271,61,60,56,55,70,35,73,70,71,60,41,51
243355,79,77,72,49,43,50,58,70,65,50,53,62
224669,72,64,68,60,73,60,58,70,65,61,66,57
252316,59,63,56,60,55,43,73,63,70,59,34,55
226716,81,80,84,60,69,64,61,70,50,59,49,48
261531,72,70,59,61,65,26,57,62,56,52,36,48
261019,77,75,74,66,78,60,55,70,50,66,58,66
182427,52,61,51,64,63,72,70,66,81,57,53,59
247195,75,75,78,64,60,62,58,66,55,50,63,55
246427,73,68,70,54,68,58,59,58,52,44,59,61
239003,83,85,73,57,83,67,53,63,59,36,58,59
212039,76,75,70,61,67,52,56,72,74,68,53,48
235931,34,36,42,56,32,43,58,18,58,19,32,39
229019,78,79,75,64,75,57,64,75,53,45,59,58
226459,65,63,67,63,64,42,60,63,59,73,51,62
256666,73,70,68,62,55,35,73,69,73,59,33,44
248474,66,72,59,53,61,57,58,58,68,51,67,65
264008,71,66,51,55,59,34,55,58,57,60,44,53
244807,46,44,38,60,38,44,62,20,70,24,27,39
212807,91,89,84,59,75,68,70,55,62,53,59,61
156894,34,48,65,69,63,65,85,85,74,80,62,62
245290,52,48,52,61,58,49,69,45,69,70,42,60
247143,54,66,51,49,52,67,78,54,65,63,55,50
262421,75,73,64,56,68,69,55,61,63,37,61,64
242965,55,66,38,61,36,65,67,58,83,65,53,58
185109,69,71,66,61,59,73,83,77,71,71,59,62
203542,77,73,80,61,84,60,73,63,57,44,62,61
263378,67,70,59,66,75,64,47,53,51,29,58,64
218633,75,77,74,57,62,63,72,69,78,68,49,58
204297,63,66,65,61,62,45,81,84,84,70,55,72
232926,40,35,74,55,57,69,82,67,81,29,66,74
252382,72,72,68,64,75,65,71,83,70,71,60,58
258014,80,77,80,57,70,62,88,51,72,55,58,69
199647,49,58,64,58,73,62,82,68,73,78,56,54
180593,74,81,75,54,51,65,86,82,73,52,53,59
238961,71,74,73,59,68,32,70,80,70,53,43,61
232817,30,33,43,52,41,44,66,24,68,18,40,39
227953,84,83,88,54,90,52,52,68,34,30,54,51
214641,74,73,70,59,78,63,71,69,56,30,55,61
260464,76,60,71,55,74,65,53,67,58,66,55,51
260208,65,65,58,58,70,65,60,70,36,56,75,47
259696,71,65,53,51,57,26,55,70,73,45,36,53
245360,88,81,82,60,84,49,75,75,50,55,62,61
222229,55,49,64,58,52,44,58,26,68,17,16,35
256276,44,45,36,62,47,47,70,26,53,24,35,45
215594,68,69,73,62,79,64,74,72,70,56,55,68
254228,55,67,49,58,68,44,67,68,67,63,37,48
262929,62,68,54,53,40,55,68,70,79,75,56,44
212753,76,76,75,61,82,62,67,78,72,72,63,62
234769,68,75,62,47,63,61,67,80,70,63,69,67
172561,65,59,65,65,72,72,62,68,72,80,56,70
262418,64,63,54,65,57,67,56,35,61,74,65,64
264210,72,70,74,54,70,66,52,63,49,46,64,65
223506,66,67,59,59,56,63,75,60,67,66,52,59
239634,65,71,59,59,60,58,81,63,74,64,31,56
246546,79,77,79,59,77,59,60,57,54,59,65,62
246802,75,71,66,61,59,70,49,68,81,71,58,56
256275,81,83,73,62,66,37,87,71,67,64,44,56
190995,76,77,76,62,72,60,55,71,69,20,50,49
259859,64,63,59,65,61,60,75,69,70,55,55,45
211732,72,85,64,64,60,68,56,75,75,30,47,66
234260,36,31,40,54,41,50,46,29,41,25,43,50
242196,73,74,69,52,67,38,75,66,60,62,44,49
243476,38,44,42,59,47,45,59,31,55,33,41,45
245268,84,85,78,55,76,55,55,87,54,39,50,53
246804,54,47,73,60,78,66,57,66,64,43,63,61
228464,57,63,61,61,52,66,77,61,80,65,53,64
262256,76,73,75,56,79,58,34,66,48,31,58,49
259183,65,71,59,62,51,61,63,70,75,59,62,48
255855,69,67,73,62,80,57,64,73,56,70,55,62
177515,74,74,77,59,75,71,67,68,66,45,58,62
242283,70,66,70,56,57,62,67,67,65,58,63,59
227947,68,73,76,62,77,61,73,77,58,56,65,60
260202,68,68,52,60,70,66,58,65,60,62,65,58
252778,71,69,71,58,69,55,84,69,55,53,64,62
247658,74,69,72,60,65,62,57,58,67,52,68,62
235626,68,70,63,61,67,68,79,66,67,67,49,55
239977,78,80,80,54,75,61,54,62,32,36,52,59
173673,53,50,78,63,90,64,75,70,60,61,63,68
229225,82,87,70,56,73,67,71,77,81,34,48,54
215401,64,65,68,65,68,73,72,84,82,65,62,65
257640,44,38,37,62,37,44,55,35,72,33,55,52
253288,63,56,42,58,50,52,72,67,82,69,40,52
251752,40,36,31,59,38,47,53,33,43,23,40,33
237160,77,82,69,54,47,43,66,72,81,66,43,51
225128,65,62,65,63,75,70,74,77,64,54,52,62
223080,80,80,81,60,82,50,51,84,64,43,63,61
260199,74,71,68,57,71,53,52,72,45,58,48,61
252775,68,67,66,62,68,65,69,71,71,57,47,58
264044,65,69,57,59,53,56,68,67,67,54,39,56
211820,76,79,69,60,70,57,72,62,77,63,52,63
245100,59,68,55,55,54,46,82,61,81,63,44,49
245870,85,77,84,53,83,61,39,48,51,45,56,60
253039,59,54,54,54,46,58,58,74,81,75,49,56
237935,35,33,52,59,42,47,65,24,57,30,42,43
231535,69,69,57,62,58,53,71,74,74,69,60,58
229743,62,54,51,65,32,73,54,58,72,74,60,62
228207,81,76,70,60,74,70,84,80,66,60,62,60
223599,66,63,77,65,85,59,73,76,67,40,65,63
257646,72,67,65,65,72,58,70,75,59,50,44,50
246382,82,83,75,64,77,59,62,64,53,51,59,62
222574,50,67,74,57,75,55,53,73,60,57,68,66
260204,71,74,62,60,78,20,65,75,54,47,39,56
253549,84,82,69,55,68,68,52,68,58,58,56,47
251757,76,74,73,53,77,60,59,53,47,35,57,61
251501,73,68,74,64,79,63,75,81,56,75,58,55
245613,66,65,73,57,79,72,55,69,57,47,61,63
244589,75,72,67,59,73,68,69,65,68,65,62,56
235885,64,62,58,62,92,55,66,70,58,63,63,63
225133,62,66,63,61,63,61,65,79,63,58,66,63
222829,42,43,38,59,38,42,51,29,57,22,30,24
259856,60,63,55,55,67,53,61,70,60,65,53,55
245264,71,74,61,58,56,67,70,62,73,38,54,60
230928,51,40,50,57,43,42,55,59,81,66,27,51
238114,67,67,64,58,70,59,71,63,63,67,52,56
202534,76,69,79,60,77,64,54,67,62,38,58,63
200742,40,51,43,59,36,48,69,62,82,63,35,50
264230,60,69,55,49,65,68,44,52,55,34,58,51
261413,76,74,63,56,54,41,64,66,69,56,55,51
238629,66,75,64,58,67,54,76,66,76,68,46,58
231973,69,71,67,53,63,63,67,54,70,70,51,57
221989,65,67,61,59,71,41,87,84,78,79,43,60
221477,77,73,72,64,59,59,62,80,73,69,61,57
262437,52,34,45,52,51,48,70,63,75,63,29,49
251684,51,56,46,60,56,31,73,80,82,66,45,58
250916,35,36,27,58,37,45,57,29,55,28,35,30
248100,61,62,60,60,69,51,72,71,76,68,56,50
246564,39,42,65,54,39,41,84,60,84,82,30,53
242212,76,75,60,60,73,59,69,80,68,74,59,64
237860,86,83,78,56,75,72,46,61,60,58,62,56
