ID,TotalStats,BaseStats,Overall,Potential,Growth
246157,1393,306,66,77,11
242317,1817,398,66,75,9
252324,1668,358,66,80,14
255908,1437,315,66,77,11
245632,965,350,66,80,14
259707,1650,362,66,66,0
239023,1856,392,66,75,9
234671,1585,351,66,74,8
214447,1768,373,66,66,0
260270,1803,383,66,66,0
256942,1689,365,66,84,18
232110,975,348,66,74,8
230830,1544,319,66,66,0
212910,1644,360,66,66,0
210862,1417,301,66,67,1
208302,1907,404,66,69,3
259245,1688,359,66,66,0
214701,1602,342,66,75,9
211373,1560,334,66,66,0
202413,1791,376,66,66,0
251052,1708,360,66,68,2
199088,1805,393,66,66,0
207740,1611,348,66,68,2
226220,1775,375,66,69,3
230268,1590,323,66,66,0
221824,1854,391,66,66,0
237439,1695,363,66,66,0
236415,1468,318,66,67,1
206207,1667,356,66,67,1
192126,1760,379,66,66,0
257406,1663,354,66,77,11
225406,1151,366,66,73,7
210046,1781,375,66,66,0
253565,1533,340,66,66,0
239485,1558,336,66,70,4
223357,1769,373,66,71,5
213117,1710,369,66,66,0
201085,1769,368,66,66,0
261756,1733,369,66,76,10
232316,1614,344,66,73,7
247468,1693,368,66,73,7
214700,1607,344,66,67,1
208549,1747,374,66,66,0
245159,1520,321,66,71,5
231335,1602,344,66,67,1
203175,1130,366,66,68,2
255398,1525,329,66,80,14
248230,1712,378,66,73,7
209062,1754,372,66,66,0
262566,1458,310,66,76,10
262053,1567,342,66,87,21
193701,1752,369,66,66,0
258725,1714,366,66,75,9
257957,1510,338,66,72,6
256421,1707,370,66,69,3
239269,1669,361,66,73,7
229285,1796,391,66,71,5
223909,1016,363,66,72,6
221605,1525,342,66,67,1
242343,1468,315,66,74,8
246951,1694,370,66,72,6
247467,1466,320,66,80,14
188071,1701,355,66,66,0
232619,1762,363,66,66,0
260266,1495,315,66,66,0
193706,1559,331,66,66,0
243882,1717,385,66,71,5
242090,1617,362,66,74,8
192169,1719,355,66,66,0
246441,1763,385,66,66,0
211881,1741,363,66,66,0
208297,1882,414,66,69,3
205225,1576,339,66,66,0
189352,1707,363,66,66,0
248744,1675,359,66,71,5
236712,1578,349,66,72,6
220584,1153,372,66,72,6
204968,1680,365,66,67,1
238923,1760,385,66,66,0
189397,1616,332,66,66,0
226791,1613,353,66,73,7
227789,1663,364,66,66,0
205005,1724,367,66,66,0
260044,1467,321,66,80,14
253644,1534,337,66,66,0
248780,1562,355,66,66,0
244940,1643,370,66,71,5
230860,1883,402,66,73,7
224460,1505,332,66,71,5
262091,1695,354,66,77,11
251595,1752,379,66,73,7
183499,1364,291,66,66,0
215755,1631,357,66,66,0
262859,1633,353,66,83,17
192970,1829,386,66,66,0
243914,1757,378,66,69,3
238282,1866,401,66,77,11
213206,1122,375,66,66,0
216790,1844,390,66,68,2
228310,1644,363,66,70,4
238038,1725,372,66,76,10
202199,1105,366,66,69,3
264422,1586,338,66,83,17
208102,1456,313,66,67,1
212710,1061,370,66,72,6
232166,1782,378,66,66,0
235213,1167,361,66,69,3
216526,1653,346,66,66,0
227278,1670,356,66,71,5
251089,1868,396,66,66,0
229605,1768,377,66,71,5
239589,1589,348,66,73,7
248805,1575,331,66,80,14
193765,901,363,66,66,0
201940,1077,354,66,66,0
194003,1587,344,66,66,0
238803,1644,357,66,72,6
231123,1626,349,66,69,3
204499,1387,293,66,68,2
252114,1657,353,66,76,10
233170,1718,373,66,66,0
248017,1805,389,66,66,0
173518,1672,351,66,66,0
247249,1600,340,66,74,8
160209,1772,367,66,66,0
209361,1780,382,66,67,1
252368,1447,305,66,66,0
260815,1626,353,66,80,14
253903,1827,391,66,76,10
247503,1623,350,66,66,0
240847,1425,323,66,73,7
239567,1659,358,66,66,0
236751,1527,331,66,66,0
259790,1636,355,66,75,9
239078,1588,338,66,67,1
237031,1600,341,66,66,0
228325,1821,392,66,66,0
224488,1766,376,66,68,2
251373,1739,375,66,71,5
192237,1765,380,66,66,0
224238,1438,315,66,70,4
226542,1096,375,66,66,0
242670,1859,389,66,76,10
247278,1648,369,66,72,6
247534,1575,344,66,74,8
216815,1369,298,66,69,3
232687,1597,346,66,66,0
236271,1417,293,66,67,1
253167,1643,355,66,82,16
254447,1765,369,66,68,2
196848,1650,341,66,66,0
231408,1589,354,66,71,5
260080,1562,338,66,78,12
217841,1356,309,66,66,0
221425,1804,387,66,66,0
243953,1674,357,66,72,6
246001,1749,379,66,74,8
248049,1637,356,66,80,14
188145,1578,337,66,66,0
208370,1804,388,66,66,0
241394,1574,346,66,75,9
243442,1651,361,66,76,10
210134,1426,307,66,66,0
241645,1785,377,66,75,9
212973,1116,374,66,71,5
235244,1579,344,66,71,5
239337,1735,370,66,66,0
225768,1760,379,66,72,6
235496,1806,395,66,72,6
245736,1643,370,66,72,6
184040,1129,373,66,66,0
253416,1473,323,66,80,14
254184,1764,370,66,71,5
193768,1805,379,66,66,0
214761,1134,371,66,66,0
225769,1800,384,66,72,6
227561,1722,365,66,66,0
231145,1808,387,66,70,4
240873,1717,362,66,76,10
220396,1629,343,66,66,0
260841,1357,295,66,68,2
261097,1614,350,66,73,7
261865,1539,339,66,81,15
203754,1745,364,66,66,0
229354,1728,359,66,72,6
229610,1650,361,66,71,5
232426,1672,347,66,67,1
245226,1411,307,66,77,11
264427,1571,340,66,76,10
205291,1849,384,66,69,3
241131,1734,369,66,66,0
229349,1560,338,66,72,6
240333,1455,315,66,70,4
251364,1447,315,66,69,3
241652,1716,378,66,66,0
235769,1620,354,66,72,6
148729,1189,353,66,66,0
200697,1430,309,66,66,0
259576,1599,344,66,78,12
183544,1650,346,66,66,0
204536,1019,352,66,66,0
252407,1414,305,66,76,10
202231,1868,385,66,66,0
198135,1678,371,66,66,0
238820,1784,395,66,71,5
258037,1678,358,66,81,15
227573,1560,341,66,67,1
263669,1569,342,66,77,11
236020,1589,342,66,73,7
216791,1571,339,66,68,2
223732,1191,374,66,66,0
221684,1766,373,66,66,0
229107,1619,360,66,72,6
204787,1785,366,66,67,1
260082,1657,355,66,79,13
189938,1741,356,66,66,0
179698,1795,378,66,66,0
244948,1681,361,66,72,6
243156,1713,371,66,79,13
236244,1551,347,66,74,8
226004,1580,337,66,68,2
202708,1740,367,66,66,0
205015,1737,376,66,66,0
254201,1710,374,66,71,5
207610,1087,372,66,66,0
222970,1764,348,66,66,0
223738,1120,363,66,70,4
245461,1623,334,66,75,9
244949,1544,345,66,69,3
229845,1796,375,66,66,0
224981,1582,347,66,68,2
223957,1043,356,66,69,3
206549,1174,358,66,66,0
255700,1610,349,66,78,12
248575,1512,331,66,75,9
235263,1436,313,66,69,3
233727,1672,371,66,76,10
254206,1703,362,66,75,9
208894,1155,368,66,66,0
235261,1414,305,66,71,5
233981,1759,374,66,66,0
262140,1438,309,66,76,10
235516,1719,376,66,70,4
234492,1262,353,66,66,0
233212,1468,311,66,71,5
239611,1604,349,66,67,1
237563,1597,361,66,73,7
236283,1719,369,66,72,6
235771,1764,373,66,73,7
232955,1829,386,66,70,4
229883,1643,358,66,67,1
255994,996,364,66,70,4
230906,1853,395,66,67,1
224250,1579,341,66,67,1
213719,1153,368,66,66,0
193013,988,348,66,66,0
247009,1658,368,66,67,1
222431,1087,358,66,72,6
242907,1648,361,66,76,10
251611,1756,385,66,67,1
253915,1625,331,66,71,5
230876,1775,388,66,71,5
232668,1437,306,66,73,7
251868,1664,361,66,75,9
256476,1519,342,66,81,15
193244,1178,367,66,66,0
232669,1789,378,66,75,9
255965,958,353,66,74,8
228318,1681,354,66,73,7
246750,1673,358,66,70,4
205535,1845,394,66,66,0
238303,1663,365,66,75,9
239835,1641,372,66,71,5
250847,1417,320,66,73,7
216288,1752,379,66,67,1
224225,1794,385,66,72,6
226785,1666,355,66,67,1
240097,1786,384,66,74,8
194785,1528,331,66,66,0
233442,1794,396,66,77,11
237538,1836,394,66,66,0
251362,1693,367,66,66,0
206563,1839,379,66,66,0
231139,1585,342,66,73,7
186595,1775,382,66,66,0
235236,1725,377,66,66,0
242651,1775,379,66,66,0
176348,1769,351,66,66,0
223963,1567,334,66,74,8
243929,1365,294,66,66,0
206555,1136,377,66,71,5
236247,1777,373,66,74,8
186839,1751,364,66,66,0
253399,1821,395,66,73,7
193495,1825,371,66,66,0
234200,1769,372,66,70,4
206297,1643,353,66,66,0
235225,1766,378,66,66,0
189143,1727,365,66,66,0
183513,1114,366,66,66,0
200667,1887,393,66,66,0
173530,1719,357,66,66,0
245722,1578,341,66,74,8
256730,1516,343,66,66,0
226266,1739,369,66,71,5
209317,1684,354,65,65,0
220581,1577,339,65,68,3
258466,1088,376,65,79,14
244133,1648,358,65,69,4
252325,1696,364,65,78,13
253093,1636,367,65,65,0
213670,1710,373,65,67,2
192165,1702,359,65,65,0
232614,1509,326,65,65,0
169638,1820,365,65,65,0
251558,1611,348,65,72,7
255140,1724,362,65,79,14
243622,1414,314,65,65,0
257188,1752,387,65,78,13
254372,1761,371,65,66,1
216227,1574,351,65,66,1
223907,1693,380,65,67,2
230819,1561,338,65,71,6
239523,1319,288,65,68,3
246691,1503,304,65,65,0
190883,1758,366,65,65,0
202916,1737,358,65,68,3
204196,1609,349,65,65,0
224420,1742,378,65,65,0
237988,1689,372,65,71,6
243364,1681,355,65,65,0
193958,1799,378,65,65,0
253348,1598,351,65,72,7
252326,1768,380,65,79,14
201132,1580,329,65,66,1
162471,1762,362,65,65,0
260267,1772,376,65,65,0
191915,1483,336,65,65,0
225708,1630,332,65,65,0
240812,1797,385,65,72,7
242092,1683,368,65,66,1
201901,1850,396,65,65,0
216237,1790,370,65,65,0
216493,1551,336,65,65,0
163757,1614,350,65,65,0
231597,1729,370,65,70,5
234669,953,348,65,73,8
251565,1768,375,65,77,12
186541,1632,332,65,65,0
243041,1641,350,65,76,11
209323,1595,338,65,65,0
226216,1727,367,65,66,1
237226,1628,363,65,67,2
232874,1689,357,65,65,0
222378,1519,333,65,68,3
222122,1628,359,65,65,0
204458,1524,349,65,66,1
191657,1736,363,65,65,0
252073,1518,338,65,77,12
247721,1734,371,65,75,10
232617,1771,375,65,65,0
140201,1614,317,65,65,0
247976,1048,357,65,71,6
242856,1581,333,65,79,14
232872,1456,325,65,70,5
256097,1482,327,65,78,13
233047,1577,349,65,74,9
198241,1668,360,65,65,0
260184,1730,361,65,74,9
236890,1645,352,65,75,10
231514,1730,364,65,65,0
231258,954,346,65,73,8
198490,1842,377,65,65,0
193113,1810,384,65,65,0
256345,1596,344,65,75,10
237913,1571,338,65,66,1
225625,1748,383,65,70,5
202841,1656,355,65,65,0
202073,1653,352,65,65,0
196953,1583,352,65,66,1
261208,1725,355,65,65,0
260952,1649,340,65,84,19
240728,1544,344,65,71,6
250976,1564,340,65,74,9
167512,1778,383,65,65,0
253527,1712,359,65,65,0
251223,1551,329,65,80,15
223537,1555,312,65,65,0
203095,1707,374,65,65,0
263255,1561,343,65,72,7
257878,1655,358,65,79,14
255830,1771,374,65,70,5
232790,991,341,65,65,0
264022,1616,348,65,82,17
257431,1642,339,65,70,5
53655,1527,308,65,65,0
232343,1705,359,65,65,0
238938,1490,313,65,65,0
239706,1786,378,65,68,3
116314,1152,361,65,65,0
210011,1752,374,65,65,0
247904,1541,331,65,65,0
246112,1590,350,65,78,13
242528,1608,341,65,74,9
224864,1757,371,65,65,0
224608,1682,360,65,65,0
208992,1665,362,65,65,0
243807,1816,386,65,67,2
224095,1808,384,65,68,3
221279,1826,363,65,68,3
255838,1646,362,65,74,9
252254,1693,359,65,71,6
251486,1808,391,65,68,3
234846,895,342,65,71,6
199774,1700,353,65,65,0
263518,1555,337,65,75,10
236637,1770,389,65,74,9
214365,1421,312,65,65,0
202589,1734,378,65,65,0
263005,1672,356,65,71,6
260188,1840,391,65,72,7
259164,1690,369,65,72,7
253276,1625,349,65,67,2
232540,1765,379,65,65,0
190555,1744,364,65,65,0
186715,1746,376,65,65,0
240987,974,347,65,76,11
222299,1618,353,65,65,0
219566,1577,348,65,67,2
192328,1708,361,65,65,0
247601,1516,340,65,81,16
237116,1422,312,65,72,7
211096,1671,365,65,65,0
216472,1650,350,65,66,1
264424,912,354,65,67,2
262376,1682,370,65,67,2
254951,1688,360,65,77,12
253927,1736,366,65,66,1
183527,1805,363,65,65,0
243431,1286,281,65,75,10
242919,1513,330,65,76,11
237799,1615,353,65,65,0
225511,1207,366,65,70,5
224487,1774,369,65,67,2
258534,1095,362,65,77,12
247014,1520,344,65,77,12
234726,1652,364,65,74,9
222438,1112,363,65,65,0
221926,1701,355,65,66,1
208614,1591,332,65,66,1
201958,1549,340,65,66,1
244028,1507,345,65,74,9
204860,1589,344,65,65,0
181989,1782,367,65,65,0
194363,1870,395,65,65,0
255798,1479,331,65,68,3
195126,1733,363,65,65,0
263991,1558,331,65,71,6
201527,1586,356,65,65,0
222519,1890,400,65,65,0
224311,1767,384,65,66,1
230455,1574,331,65,65,0
215864,1653,364,65,68,3
228408,1772,365,65,74,9
234296,1616,348,65,73,8
237368,1512,318,65,71,6
239928,1483,332,65,68,3
244024,1620,344,65,80,15
233017,1652,350,65,70,5
244537,1536,331,65,71,6
188985,1821,383,65,65,0
230458,1664,345,65,65,0
244538,1453,310,65,66,1
237371,1615,354,65,72,7
260325,1530,325,65,65,0
206565,1785,378,65,65,0
243254,1686,370,65,74,9
223968,1086,368,65,65,0
198624,1520,334,65,65,0
262880,1746,384,65,81,16
258783,1674,359,65,72,7
253407,1648,347,65,82,17
247519,1648,357,65,80,15
244703,1618,338,65,65,0
242655,1705,362,65,75,10
237535,1665,357,65,72,7
237023,1628,351,65,65,0
223967,1642,352,65,74,9
211935,1684,361,65,65,0
257502,1745,383,65,72,7
224734,1561,332,65,68,3
262622,1480,316,65,68,3
177885,1745,366,65,65,0
226781,1637,366,65,65,0
186882,1163,357,65,65,0
250882,1680,354,65,68,3
232194,1626,340,65,70,5
218848,1730,363,65,65,0
232928,1768,387,65,67,2
203237,1118,357,65,65,0
254176,1427,302,65,74,9
247268,1783,386,65,73,8
199908,1715,381,65,65,0
263396,1481,323,65,73,8
255971,1699,368,65,81,16
187363,1110,364,65,66,1
248035,1764,383,65,66,1
242915,1758,394,65,65,0
222691,1671,368,65,65,0
212451,1835,388,65,65,0
203491,1732,370,65,65,0
244194,1757,385,65,65,0
242914,1688,362,65,74,9
241890,1663,365,65,71,6
237794,1811,393,65,71,6
231650,1518,327,65,76,11
227810,1784,375,65,65,0
253409,1514,335,65,73,8
240865,1673,357,65,73,8
259296,902,342,65,72,7
251446,1526,330,65,72,7
241206,929,341,65,68,3
229073,1712,374,65,68,3
216269,1732,364,65,65,0
257484,1765,369,65,75,10
257228,1687,370,65,70,5
232908,1797,378,65,65,0
262348,1742,374,65,65,0
257483,1745,378,65,74,9
256459,1469,320,65,77,12
240331,1795,400,65,71,6
160203,1518,325,65,65,0
203210,1674,356,65,65,0
262858,1620,341,65,76,11
253129,1803,379,65,72,7
240585,1632,355,65,74,9
238793,1712,376,65,69,4
229065,1402,303,65,67,2
255432,1588,346,65,77,12
251336,1487,339,65,71,6
220872,1651,360,65,70,5
260295,1468,333,65,72,7
194759,1482,323,65,65,0
260812,1475,315,65,67,2
224973,1710,367,65,68,3
215495,1710,365,65,68,3
231885,1793,382,65,65,0
263633,1586,338,65,72,7
261072,1661,345,65,79,14
258768,1554,339,65,77,12
242640,1686,362,65,75,10
211152,1732,373,65,66,1
189391,1392,297,65,65,0
253135,1766,379,65,73,8
230607,1775,384,65,65,0
160207,1780,368,65,65,0
206031,1603,340,65,65,0
258510,1652,367,65,74,9
253902,1776,380,65,72,7
247758,1752,377,65,76,11
236750,1621,372,65,68,3
230094,1677,351,65,65,0
226510,1728,371,65,72,7
225998,1839,391,65,68,3
198094,1809,377,65,65,0
232397,1702,362,65,65,0
248007,1555,349,65,65,0
262343,1630,359,65,65,0
238902,1409,298,65,65,0
256307,1641,345,65,83,18
235572,1435,312,65,72,7
243252,1639,358,65,74,9
244020,1148,356,65,71,6
246324,1799,385,65,65,0
257332,1632,356,65,70,5
261172,1750,377,65,74,9
199477,1698,366,65,65,0
207925,1676,359,65,65,0
217653,1624,337,65,65,0
234293,1801,376,65,65,0
239925,1606,345,65,71,6
241973,1653,366,65,71,6
251189,1623,365,65,72,7
189237,1802,384,65,65,0
210742,1862,388,65,67,2
146486,993,341,65,65,0
227894,1737,370,65,65,0
231222,1764,379,65,68,3
234294,1770,366,65,74,9
219700,1747,371,65,66,1
254003,1433,301,65,74,9
255686,1542,343,65,70,5
235059,1652,351,65,75,10
252870,1656,353,65,79,14
252358,1785,379,65,65,0
251846,1754,373,65,69,4
243398,1602,361,65,65,0
155334,1570,326,65,65,0
263366,1521,328,65,74,9
244421,1141,364,65,71,6
231109,1699,361,65,72,7
220357,1717,352,65,65,0
195012,1622,345,65,65,0
253892,1527,327,65,65,0
251076,1788,387,65,72,7
210482,1576,338,65,65,0
234290,1350,301,65,74,9
246834,1678,349,65,68,3
260658,1572,356,65,80,15
198195,1562,340,65,65,0
229171,1691,370,65,65,0
234291,1510,339,65,74,9
244277,1639,355,65,76,11
228751,1778,382,65,72,7
231575,1592,337,65,68,3
220650,1635,367,65,66,1
245566,1562,337,65,75,10
240446,1393,310,65,65,0
225342,1095,362,65,71,6
210494,1691,363,65,66,1
257341,1605,351,65,70,5
243773,1709,362,65,74,9
255036,1632,356,65,79,14
254268,1621,350,65,75,10
244284,1504,335,65,71,6
230888,1797,388,65,72,7
232424,1456,308,65,70,5
170472,1745,375,65,65,0
248040,1677,364,65,72,7
251880,1539,346,65,80,15
253928,1647,344,65,70,5
258536,1829,395,65,80,15
219625,1547,341,65,68,3
244201,1687,359,65,76,11
187113,1795,363,65,65,0
251198,1623,347,65,78,13
204095,1763,381,65,65,0
225087,1634,359,65,70,5
260417,1459,315,65,71,6
259139,1540,328,65,79,14
254019,1595,352,65,77,12
243523,1457,301,65,65,0
240451,1701,368,65,74,9
173891,1855,399,65,65,0
209475,1709,378,65,65,0
203331,1627,350,65,65,0
195905,1549,332,65,65,0
259905,1613,359,65,74,9
242751,1427,314,65,73,8
254273,1714,374,65,80,15
244801,1501,324,65,65,0
243009,1444,313,65,71,6
251456,1434,319,65,73,8
240448,1683,366,65,77,12
234816,1670,354,65,65,0
200256,1826,373,65,65,0
259903,1543,332,65,75,10
258025,1671,356,65,65,0
231402,1835,382,65,72,7
242500,1504,326,65,65,0
236010,1746,376,65,74,9
236270,1751,378,65,66,1
236782,1563,337,65,73,8
252910,1572,344,65,79,14
258286,1519,333,65,71,6
259054,1660,342,65,81,16
225519,1565,343,65,70,5
236783,1572,335,65,74,9
255471,1752,376,65,70,5
257007,1547,338,65,79,14
262384,1736,370,65,69,4
211952,1665,361,65,65,0
221680,1518,317,65,65,0
176368,1784,377,65,65,0
189936,1140,360,65,65,0
203249,1711,362,65,65,0
204785,1694,364,65,67,2
211953,1037,358,65,65,0
237809,1582,337,65,71,6
251633,1624,358,65,78,13
208878,1758,375,65,65,0
245997,1643,354,65,74,9
215277,1515,327,65,66,1
241643,919,360,65,74,9
248810,1530,331,65,69,4
254954,1460,315,65,65,0
255210,1732,375,65,75,10
259818,1528,337,65,74,9
211435,1456,313,65,66,1
212971,1723,363,65,65,0
219627,1687,375,65,71,6
240363,1648,358,65,66,1
246763,1647,352,65,80,15
193260,1512,330,65,65,0
53739,1237,367,65,65,0
254443,1743,378,65,65,0
189163,1893,400,65,65,0
154860,1782,372,65,65,0
220908,1730,374,65,68,3
243180,1684,365,65,74,9
244460,1582,340,65,70,5
254444,1745,389,65,65,0
226628,1348,290,65,65,0
263493,1577,336,65,69,4
208626,1650,362,65,65,0
235014,1653,353,65,71,6
255241,1521,334,65,76,11
251913,1665,366,65,72,7
184585,1096,376,65,65,0
181001,1088,376,65,65,0
244489,1697,370,65,70,5
243721,1642,355,65,72,7
238345,1657,372,65,72,7
264457,1470,325,65,68,3
196873,1727,366,65,65,0
259848,1680,357,65,80,15
258824,1744,375,65,75,10
203528,1653,362,65,65,0
263432,1561,340,65,66,1
251399,1589,340,65,66,1
248071,1045,341,65,65,0
244743,1834,389,65,72,7
237575,940,342,65,78,13
236551,1565,345,65,74,9
233735,1607,353,65,70,5
263434,1441,310,65,74,9
217098,1598,351,65,65,0
235018,1000,344,65,71,6
239627,1638,344,65,66,1
231241,1739,370,65,74,9
254732,1525,332,65,66,1
248588,1759,382,65,77,12
231948,1665,358,65,67,2
221964,1093,361,65,66,1
215820,1862,387,65,68,3
263180,1478,320,65,71,6
244235,1641,360,65,74,9
233227,1569,343,65,68,3
243210,1628,358,65,69,4
232203,1803,402,65,72,7
231947,1550,330,65,74,9
223755,1670,346,65,67,2
156683,1848,385,65,65,0
259850,1735,372,65,67,2
255754,950,346,65,70,5
254986,1565,333,65,71,6
245770,1604,345,65,74,9
225799,1728,371,65,68,3
232966,1668,341,65,65,0
208965,1488,317,65,65,0
224518,1663,357,65,66,1
255047,1394,302,65,71,6
252999,1642,355,65,79,14
241479,1491,326,65,76,11
238919,948,349,65,71,6
236615,1758,368,65,74,9
232519,1591,354,65,76,11
230471,1719,356,65,65,0
229703,1515,328,65,68,3
209223,1733,372,65,65,0
256326,1619,347,65,82,17
235590,1183,367,65,70,5
232518,966,353,65,71,6
230214,1552,314,65,65,0
212806,1648,370,65,65,0
199750,1753,373,65,65,0
246341,1790,373,65,65,0
245061,1772,384,65,74,9
175941,1455,313,65,65,0
220997,1603,350,65,65,0
204104,1534,323,65,65,0
208968,1115,363,65,66,1
221768,1612,351,65,65,0
210437,1727,362,65,69,4
217606,1720,380,65,65,0
210182,1523,328,65,65,0
261637,1738,378,65,75,10
241157,1663,361,65,73,8
239365,1683,365,65,69,4
234501,1691,378,65,74,9
228869,1694,364,65,72,7
217093,1664,357,65,65,0
254212,1678,358,65,74,9
222024,911,343,65,67,2
162052,1108,357,65,65,0
263172,1811,392,65,65,0
258819,1612,349,65,78,13
243459,1664,357,65,68,3
235267,1441,323,65,73,8
210691,1702,381,65,66,1
232520,1663,365,65,72,7
229704,1031,363,65,68,3
258289,1702,373,65,82,17
