ID,PaceTotal,ShootingTotal,PassingTotal,DribblingTotal,DefendingTotal,PhysicalityTotal
201094,66,63,62,66,49,63
237443,65,57,58,68,28,64
257669,66,62,59,67,25,64
260227,70,40,52,52,63,74
232067,74,60,53,66,22,44
234883,72,56,63,65,58,56
208009,70,62,60,66,26,58
241027,78,55,58,67,43,58
243587,67,60,67,63,19,59
244867,64,62,61,65,25,62
204420,71,48,59,61,59,71
253573,77,55,56,64,52,71
233092,63,55,62,65,57,67
257412,85,34,58,64,57,64
216453,74,48,57,61,57,69
216709,35,37,35,43,68,67
232581,58,33,44,50,62,81
235397,76,57,62,66,52,60
261000,69,57,63,63,55,57
233869,48,47,53,45,61,67
223369,69,38,50,60,59,68
240777,54,34,43,61,68,52
220558,53,53,64,66,58,63
238990,73,65,48,65,22,51
245390,53,39,58,63,62,62
245902,74,63,53,64,27,60
251022,81,46,59,61,56,63
251534,49,40,48,50,65,66
193166,28,64,59,56,36,75
259214,72,63,64,67,57,60
263823,66,56,62,66,60,64
226447,60,23,40,37,67,66
253583,28,36,50,44,66,65
182160,85,60,57,63,55,67
261264,73,42,51,52,62,67
201873,66,62,63,64,35,62
253841,65,62,65,61,50,64
197774,80,63,58,65,24,56
260237,80,28,51,66,58,65
252045,74,43,48,61,60,60
229771,57,28,48,51,65,76
245129,71,42,53,58,65,68
183945,87,59,55,61,35,73
258953,76,60,61,67,32,60
260233,62,31,41,41,67,67
261257,82,62,52,66,26,55
230794,78,60,61,63,40,47
236939,65,35,40,50,63,71
250765,67,49,57,64,60,68
252555,74,47,59,65,59,59
214924,65,34,57,60,64,71
232332,70,26,46,45,64,69
148365,55,64,60,63,29,63
216461,49,43,57,52,64,66
254594,87,46,54,53,56,50
264323,70,45,60,59,64,65
263553,71,68,64,61,26,61
247938,74,56,60,63,36,59
210147,70,45,59,61,60,66
240611,82,53,60,67,64,80
241379,81,60,60,68,34,59
253923,68,66,58,62,33,59
254179,61,36,59,51,64,67
254691,53,50,58,59,60,75
259043,73,55,60,65,41,51
244196,79,39,53,58,58,60
255716,76,49,60,66,48,60
204773,66,62,65,66,50,61
225509,82,61,58,64,35,73
233445,68,33,58,59,60,62
235237,67,60,59,70,34,60
176357,47,52,58,57,63,68
242405,80,56,54,68,32,54
254181,64,43,56,62,65,69
222435,62,38,52,55,63,73
190178,62,49,55,56,63,75
246402,63,52,64,65,61,63
250850,68,48,59,60,64,69
220127,65,66,38,63,21,73
232415,64,56,66,62,52,70
234207,84,37,54,65,56,62
257759,64,35,54,48,66,64
262624,60,58,69,64,21,68
241120,66,29,41,46,65,69
243680,82,60,55,68,31,43
244448,56,48,49,52,62,68
220385,40,43,48,47,63,72
223969,67,56,62,65,53,65
232929,54,47,60,58,61,71
206562,64,50,62,66,62,69
209890,41,35,47,50,63,75
228834,78,42,60,60,58,67
242402,93,58,54,68,28,63
230118,72,50,60,66,58,58
241894,51,31,42,50,64,71
243430,40,22,40,39,66,57
250854,79,48,58,64,55,67
246656,78,58,55,60,58,76
263041,65,59,62,62,55,64
186514,70,67,56,64,22,55
222337,64,26,51,53,63,69
240513,62,63,63,64,57,73
243585,65,63,67,66,27,62
252801,63,62,62,67,48,65
253313,78,52,60,65,35,54
263042,75,54,64,63,64,63
264322,82,58,56,68,35,46
155266,69,61,61,70,57,51
224130,65,63,60,65,43,62
233602,64,63,41,57,30,67
242562,69,29,45,53,65,63
243842,86,57,59,65,53,66
242155,73,34,52,58,61,61
238059,79,58,62,67,27,36
259306,70,54,64,70,49,60
263144,66,41,57,61,63,63
255462,69,57,65,68,48,60
255718,77,53,57,67,48,59
260582,72,64,56,65,21,70
261350,69,65,48,63,34,52
163303,33,59,64,62,65,58
259559,53,37,56,52,64,63
258280,63,55,64,63,60,66
215786,56,48,58,59,64,71
229865,74,64,61,69,42,55
241129,76,66,55,63,24,68
243177,67,45,56,61,63,66
255977,76,37,50,59,66,65
260329,70,63,43,68,24,55
199146,68,60,62,65,63,74
240530,77,57,58,65,54,70
258966,68,52,63,67,65,52
262803,78,60,57,64,38,68
247736,65,63,58,67,33,62
254904,61,55,64,65,60,59
255928,71,53,63,69,59,70
206521,57,62,51,60,26,76
166841,65,56,63,62,56,61
239545,65,62,53,62,30,69
253625,61,63,57,61,60,69
256697,66,50,65,64,56,67
191673,44,64,68,64,61,55
260025,58,52,56,64,63,65
262842,73,54,63,72,51,54
204730,64,55,63,63,61,67
242618,66,52,64,63,62,66
248762,71,64,42,65,19,61
212923,73,40,54,62,58,66
216251,67,64,52,65,24,59
186808,78,63,63,63,30,65
243640,71,57,61,66,60,57
189331,57,39,53,55,64,76
173752,66,46,55,59,62,68
193627,68,65,59,64,34,57
233051,81,51,59,65,59,63
226651,61,60,60,63,43,69
226139,73,43,54,64,56,65
263259,73,51,51,62,60,63
245338,56,44,62,65,61,58
216154,51,26,45,48,63,76
206170,57,27,45,50,63,74
240729,72,52,64,66,62,58
257368,64,41,46,51,64,70
253528,70,39,59,60,62,62
241240,79,49,56,74,22,35
254903,65,60,58,66,31,65
261047,68,65,43,62,22,63
229816,71,64,47,56,36,74
184763,65,60,55,66,39,62
257723,64,31,45,41,64,67
209852,69,37,54,60,63,64
216508,73,56,58,68,40,57
254143,61,39,52,56,63,74
251072,72,61,60,66,38,60
208577,67,63,64,65,54,70
234177,83,62,48,66,39,66
235457,60,58,60,61,60,80
238273,74,61,53,67,36,69
213954,67,59,65,64,36,67
215234,68,32,52,64,62,64
225730,79,65,56,65,33,64
251842,77,59,58,63,56,65
257218,65,49,66,66,55,55
264387,62,67,52,54,29,68
166851,28,47,53,47,65,63
234947,65,33,52,60,63,68
238936,83,56,55,68,28,55
251071,70,63,61,66,42,60
244415,46,37,40,41,65,67
210367,54,45,56,60,61,74
225213,64,59,59,65,41,62
229052,62,63,62,66,50,65
245692,78,55,65,70,59,49
190140,78,55,58,61,61,59
213181,84,56,53,68,31,57
220605,74,58,61,64,40,51
208999,78,56,58,65,51,63
240317,71,62,44,64,26,68
261566,60,34,58,59,58,59
242365,72,60,61,63,41,56
183997,67,57,58,59,61,76
251581,61,48,60,63,53,66
234942,79,53,58,65,30,58
260286,75,62,61,66,48,66
260542,61,36,53,51,64,71
198748,40,30,40,36,67,59
229724,54,36,50,55,65,69
230236,44,45,55,42,68,61
262501,69,65,63,65,62,58
261273,80,64,51,69,28,57
264346,46,66,47,49,28,78
221850,47,43,60,58,64,71
232090,52,60,66,64,63,69
245402,76,35,56,55,61,45
236471,70,55,62,69,56,58
245431,62,61,66,69,28,67
261222,67,56,56,63,52,50
247479,59,60,68,67,42,63
178022,67,60,64,67,46,63
224870,66,64,48,63,24,66
197990,67,55,63,62,59,61
255333,58,35,43,42,64,67
252773,64,63,63,65,34,62
252261,60,44,59,62,60,74
252313,73,53,65,65,60,63
244120,61,63,62,65,33,65
172952,53,57,60,60,61,73
226197,75,58,58,65,41,70
255123,52,30,40,40,65,67
252052,72,64,66,67,37,47
258708,60,30,36,35,66,66
262293,65,61,45,59,44,73
205973,58,47,52,53,61,77
223381,60,49,55,59,62,73
242325,58,49,54,61,63,75
184471,58,63,67,67,53,63
254357,67,42,49,59,60,73
163990,57,66,49,54,39,75
237206,63,41,55,57,62,56
252310,57,52,63,63,58,66
256918,78,31,46,68,59,59
231063,71,59,67,67,56,68
225125,88,57,58,65,48,77
257380,67,34,55,60,64,67
242012,83,62,51,59,36,67
247140,61,57,64,65,60,64
247136,68,63,56,65,23,70
245856,78,62,46,70,23,55
233056,58,36,43,49,64,69
225376,54,59,64,61,63,71
213856,81,55,59,63,53,68
259679,83,60,57,66,40,64
262495,56,41,59,56,62,66
256862,70,41,56,63,62,68
238686,77,63,58,64,25,71
226654,70,33,60,61,57,70
212574,82,60,59,64,38,46
229981,62,61,60,62,62,71
221789,80,31,55,60,64,70
258652,65,37,49,54,63,64
254556,87,57,54,69,26,51
260704,65,27,44,51,64,66
198497,51,28,47,44,62,79
223073,78,64,53,64,23,65
193123,47,36,41,44,63,79
177508,63,66,62,61,41,64
237924,61,41,50,52,62,75
222052,71,43,59,67,56,62
207716,33,36,49,44,63,77
204644,82,57,59,64,41,56
200292,57,51,59,59,61,75
242531,77,52,60,67,57,71
255585,70,39,59,58,63,71
240227,67,56,63,62,63,67
237155,76,28,57,65,60,58
233315,72,62,62,63,62,72
218467,79,49,62,57,53,62
259682,68,35,51,60,59,57
258146,58,30,41,43,63,73
262503,63,60,68,65,48,66
210898,73,46,54,55,63,72
237927,64,64,58,66,51,63
192572,64,48,58,58,63,73
247356,61,26,48,59,63,70
212540,31,54,59,61,60,70
210492,45,58,63,62,63,67
258619,65,42,60,63,60,63
256059,75,63,57,68,24,48
251451,53,29,41,43,64,71
244795,77,55,58,58,58,60
223186,60,58,62,63,62,62
169938,77,62,62,67,28,61
238802,75,65,60,67,34,66
243666,75,63,61,63,53,70
247506,67,64,59,67,29,64
122066,31,69,48,47,37,75
254418,76,58,58,67,50,54
193746,80,45,59,68,60,58
262355,68,58,62,68,21,53
221651,73,57,60,64,39,60
259795,71,55,60,64,35,58
232916,72,62,60,65,46,59
253244,61,62,60,65,48,62
241213,70,55,59,66,59,64
232576,42,48,60,58,61,63
259901,58,34,51,52,64,66
210498,77,56,59,65,58,68
205378,65,60,63,67,42,64
199234,69,52,59,61,63,66
258625,72,25,31,44,65,69
263233,76,40,55,65,58,60
261696,67,54,56,67,25,53
259904,66,61,60,65,29,60
191552,46,46,58,50,64,67
190528,52,60,62,61,63,68
242240,71,46,61,62,61,61
231488,81,60,55,67,37,75
228928,55,29,41,45,63,76
260415,66,64,55,70,35,39
246847,73,59,62,67,60,66
213823,45,34,48,48,65,71
256830,62,64,60,63,41,44
241982,67,51,63,62,57,67
234814,66,42,58,58,64,69
211006,72,49,60,68,57,67
233172,66,47,63,63,61,65
243412,73,47,61,64,60,71
246740,68,63,61,65,18,61
182228,66,41,60,59,62,65
253145,70,42,54,59,61,73
190425,59,65,49,66,31,63
206554,74,35,52,58,60,71
232922,78,64,58,64,46,64
263131,72,43,54,54,57,62
236251,72,62,63,66,54,53
251355,58,27,40,43,64,71
253147,62,26,42,37,64,64
207836,70,59,62,64,54,63
216540,63,62,65,65,33,63
195036,66,64,50,65,23,59
205533,70,48,55,59,63,72
263390,67,27,50,57,63,69
263646,59,41,57,54,64,56
264158,75,38,55,60,60,62
264414,63,37,56,58,63,67
202974,81,58,65,63,62,72
209886,68,58,64,66,58,69
220894,76,61,61,66,36,62
246745,64,57,66,68,54,64
209369,76,64,54,68,23,61
263897,63,35,47,52,65,69
181205,78,51,60,59,60,69
254932,75,55,57,64,23,52
263637,72,40,63,69,60,59
221141,78,62,51,60,44,78
226261,76,58,60,68,55,57
233941,76,64,57,68,30,46
243669,75,62,52,67,21,61
244181,77,42,57,65,54,63
246229,71,41,59,67,61,67
255445,75,37,42,53,64,66
262617,63,44,56,65,61,59
264406,57,42,51,43,64,65
242390,52,52,59,63,61,71
189910,70,62,48,57,32,83
231383,65,64,59,65,47,63
236503,68,63,66,63,51,67
259031,76,64,47,62,24,66
262360,75,38,53,61,60,70
221656,73,37,52,59,59,70
223810,64,56,61,63,60,69
225858,68,61,60,62,50,62
237378,76,54,58,68,37,63
251549,82,58,61,67,36,47
221859,81,58,56,63,57,67
220579,66,52,63,67,57,70
206243,65,50,63,65,54,62
255906,82,25,40,47,61,72
241058,66,63,62,65,60,75
237218,69,45,62,67,58,66
224418,59,62,62,64,58,75
213665,66,51,61,60,59,69
260256,62,43,61,54,62,60
253600,63,52,55,62,64,66
243360,72,69,56,65,37,79
231840,70,51,62,65,58,61
237215,38,53,45,48,62,78
230303,83,62,49,69,30,54
219551,63,51,58,62,62,75
259486,86,60,55,68,24,48
226206,65,60,58,62,63,72
225694,61,40,57,58,63,72
263582,72,64,63,64,41,59
239779,77,61,44,59,20,65
247459,62,28,39,49,62,73
255907,70,60,56,65,37,61
228261,30,27,43,43,68,65
247463,74,63,45,63,21,60
228519,86,56,54,67,31,42
250790,76,59,53,69,22,61
208294,74,54,56,65,58,69
254117,68,66,45,63,25,42
251045,70,58,63,64,61,70
241829,54,33,38,46,65,67
232101,64,67,62,64,26,65
213413,64,62,61,64,45,63
193443,66,63,62,63,35,63
210341,72,50,56,63,59,59
262565,67,26,45,59,57,50
251044,74,41,56,60,59,66
243876,68,56,61,66,50,67
243620,46,44,58,58,60,71
241828,64,28,50,55,64,70
236196,71,62,57,65,34,63
233892,66,61,45,64,29,68
260253,60,27,46,41,63,66
246685,78,31,52,59,59,59
207427,62,65,65,65,45,65
243357,82,62,56,66,34,67
257349,65,55,66,64,54,57
255557,54,42,51,49,64,71
227909,65,64,59,67,34,62
207429,75,62,52,65,38,72
195396,72,62,56,67,31,68
254788,68,66,46,60,23,68
247876,75,46,61,64,58,57
246852,53,31,45,44,67,65
226116,58,34,50,52,61,80
223044,48,40,41,47,66,66
262724,72,35,49,54,60,68
257091,58,40,59,55,63,66
190275,57,26,38,46,64,65
254787,71,48,57,59,62,65
246595,78,59,57,63,40,63
242755,80,56,53,68,25,50
240195,55,65,47,56,28,65
169539,32,35,49,46,64,75
212803,68,61,63,68,38,35
252742,68,61,49,63,36,70
192070,69,37,41,36,65,64
211271,60,33,50,58,64,69
243355,78,48,57,64,59,63
224669,68,59,66,66,53,65
252316,61,33,47,50,64,66
226716,80,56,58,66,47,57
261531,71,33,53,58,61,57
261019,76,45,59,63,61,58
182427,57,61,53,58,28,72
247195,75,61,63,61,54,57
246427,70,56,58,70,28,52
239003,84,63,60,69,33,55
212039,75,54,57,62,58,71
235931,67,62,57,66,35,61
229019,79,53,56,66,38,57
226459,64,35,53,65,60,63
256666,71,22,38,45,64,69
248474,69,58,62,64,44,62
264008,68,34,48,59,63,58
244807,65,61,58,65,45,65
212807,90,60,58,66,34,59
156894,42,60,61,63,66,79
245290,50,39,50,55,64,63
247143,61,64,52,57,32,63
262421,74,64,62,65,35,57
242965,61,64,50,59,24,72
185109,70,56,62,61,62,73
203542,75,59,60,68,35,57
263378,69,62,56,65,21,47
218633,76,63,54,62,35,73
204297,65,44,56,55,61,81
232926,37,65,64,66,29,67
252382,72,51,60,65,59,74
258014,78,63,58,68,27,64
199647,54,61,61,63,59,73
180593,78,62,54,65,47,72
238961,73,29,50,62,58,69
232817,67,65,59,63,32,63
227953,83,54,57,66,26,43
214641,73,52,60,63,56,55
260464,67,57,57,62,62,62
260208,65,60,62,62,58,50
259696,68,25,46,57,61,66
245360,84,48,64,69,56,59
222229,64,64,59,65,52,64
256276,66,60,62,66,45,63
215594,69,55,60,56,60,68
254228,62,33,47,49,66,66
262929,65,39,57,61,58,75
212753,76,59,62,67,54,73
234769,72,62,65,64,58,71
172561,62,56,62,64,60,72
262418,63,52,66,65,59,57
264210,71,62,66,67,49,52
223506,67,53,58,61,63,65
239634,68,41,45,53,63,70
246546,78,53,64,71,55,56
246802,73,58,58,64,62,74
256275,82,26,42,53,63,68
190995,77,58,59,65,43,59
259859,63,49,57,48,65,67
211732,79,62,52,62,22,65
234260,64,62,66,66,33,63
242196,74,36,56,64,60,63
243476,61,66,60,63,41,65
245268,85,56,56,64,55,59
246804,50,59,62,67,59,60
228464,60,63,53,61,61,72
262256,74,60,57,66,25,48
259183,68,48,60,60,58,70
255855,68,58,57,64,59,63
177515,74,58,60,68,22,62
242283,68,60,63,63,49,64
227947,71,58,63,66,58,63
260202,68,60,61,59,61,62
252778,70,51,63,65,61,60
247658,71,53,63,66,49,61
235626,69,40,51,57,61,67
239977,79,58,55,72,24,41
173673,51,60,64,66,60,63
229225,85,61,47,62,25,70
215401,65,62,63,62,59,79
257640,65,61,59,67,41,62
253288,59,37,42,44,62,75
251752,64,63,62,66,38,59
237160,80,34,47,52,63,75
225128,63,62,61,66,54,66
223080,80,46,56,62,57,64
260199,72,54,62,63,59,55
252775,67,64,52,63,29,68
264044,67,34,36,42,67,64
211820,78,47,55,65,61,70
245100,64,34,48,41,61,72
245870,81,57,57,70,26,48
253039,56,35,51,55,61,77
237935,65,59,62,69,34,63
231535,69,45,61,61,60,73
229743,58,63,60,61,60,68
228207,78,64,64,65,58,69
223599,64,58,60,68,54,64
257646,69,44,56,58,57,62
246382,83,62,54,68,33,56
222574,59,54,64,66,54,62
260204,73,25,52,56,60,58
253549,83,58,60,66,42,60
251757,75,59,61,67,28,47
251501,70,56,58,64,62,67
245613,65,66,63,66,42,58
244589,73,65,62,65,27,67
235885,63,45,59,62,60,62
225133,64,59,65,64,54,66
222829,65,61,56,68,43,63
259856,62,51,57,57,62,64
245264,73,63,51,60,25,63
230928,45,28,36,38,64,71
238114,67,46,55,56,65,64
202534,72,61,57,68,36,58
200742,46,24,41,41,64,73
264230,65,59,62,66,32,50
261413,75,44,58,61,58,65
238629,71,32,48,50,62,72
231973,70,49,62,63,60,66
221989,66,38,52,56,60,80
221477,75,56,58,63,42,73
262437,42,33,33,35,66,69
251684,54,26,45,49,63,78
250916,65,64,60,67,36,61
248100,62,55,54,59,62,73
246564,41,27,41,39,60,78
242212,75,57,58,62,54,72
237860,84,63,59,67,26,59
226084,86,62,46,63,24,62
220964,70,59,62,68,59,63
214308,64,59,66,71,49,66
245539,78,63,56,63,40,69
236582,69,48,53,56,62,74
237350,69,34,54,59,59,71
244262,64,61,61,66,47,62
210217,57,48,50,56,63,72
210474,46,42,53,61,62,76
247081,82,33,50,60,58,63
239657,61,61,63,65,25,64
236841,78,62,61,67,44,58
230697,63,58,64,63,60,64
229161,67,34,50,58,63,54
224297,80,36,55,62,59,67
215593,66,60,63,67,50,53
209193,64,66,61,67,43,59
253734,56,39,45,52,65,64
263209,61,66,48,63,22,58
252456,62,66,59,66,27,65
248360,80,55,56,67,43,65
247336,66,58,60,67,56,62
253223,79,57,59,63,59,72
235815,67,59,61,60,61,63
213543,58,36,49,51,63,71
205863,57,30,49,55,61,75
262691,75,42,59,58,57,62
211234,64,61,64,68,32,52
210192,70,33,56,64,58,67
259361,75,45,52,62,62,61
228363,52,34,41,51,63,68
210700,66,54,62,65,59,73
146188,71,62,62,68,50,58
215052,75,32,49,57,61,63
230412,63,35,55,50,66,61
258316,80,66,56,63,28,53
260364,58,35,49,47,63,75
260876,71,58,62,66,58,68
261388,55,25,37,39,63,76
222221,64,59,60,67,36,65
222477,67,56,61,67,59,67
223501,73,55,58,61,59,69
184077,63,47,53,60,60,72
257549,80,63,55,69,31,47
260365,72,58,58,68,55,46
262927,66,62,62,64,61,70
241935,70,33,41,50,64,67
245263,71,66,55,68,19,53
259855,63,66,42,59,28,71
209675,78,34,49,55,62,72
258570,60,39,53,50,65,68
118794,63,62,52,66,41,65
246816,67,61,58,70,27,47
259105,70,66,49,63,16,50
258081,70,65,49,65,25,54
244513,89,56,53,67,30,59
240673,78,63,53,66,29,62
170785,64,65,59,63,36,66
223265,34,28,35,40,64,69
207905,83,62,59,66,44,56
256544,60,30,50,64,66,62
246560,54,62,43,60,26,83
242954,70,53,58,59,58,71
242720,63,28,43,55,63,70
213280,87,62,54,66,54,69
207904,84,62,59,64,27,48
221961,77,38,57,63,56,51
252169,80,31,55,65,58,60
204554,63,39,53,52,63,78
211978,51,35,50,56,63,71
240906,71,59,55,68,30,50
242560,66,28,40,41,65,68
52326,64,66,64,60,29,64
229504,66,54,62,65,64,69
230140,58,28,34,51,63,73
200196,80,62,57,69,36,59
216836,66,57,68,63,55,61
241924,50,59,59,62,63,70
180740,39,40,53,45,61,84
208645,65,36,57,56,62,76
215301,57,28,43,43,64,70
162053,49,26,53,54,63,79
238085,68,52,62,67,51,62
258565,67,62,58,68,30,52
215302,55,54,66,65,62,65
220422,83,59,55,65,44,55
228870,51,33,50,52,64,74
256518,68,33,50,53,65,65
196871,61,56,63,68,26,45
263943,71,56,60,64,59,63
257283,61,58,63,67,60,59
191235,64,42,59,62,63,69
189955,64,63,62,64,30,64
264195,59,71,48,61,25,55
222466,60,38,53,59,63,71
234242,77,55,59,62,58,66
237570,47,29,35,37,63,78
242690,53,41,55,57,64,71
257794,64,64,67,71,46,48
262403,66,58,65,64,45,58
224515,88,51,57,62,56,64
254723,70,62,55,64,25,54
229123,82,59,61,66,55,62
230403,38,32,44,31,67,74
232963,92,57,52,67,30,71
242179,64,62,60,66,42,62
244995,60,25,41,43,65,67
252675,56,32,46,45,61,78
235527,93,55,55,66,35,61
241415,73,65,53,65,26,56
182023,60,61,59,64,37,67
252925,56,48,57,59,61,68
257534,77,58,60,68,45,54
253694,74,68,54,69,24,56
248574,69,60,62,69,41,44
233214,76,60,50,63,25,78
258557,64,59,62,64,62,68
257021,47,33,46,49,62,76
235005,82,47,62,62,58,68
259582,66,46,60,62,60,56
227837,64,32,52,52,62,70
208637,78,55,59,65,61,65
259068,65,47,55,60,61,76
257020,79,59,56,65,29,57
245756,71,31,59,62,59,65
177404,47,46,60,60,63,67
259070,74,56,63,67,58,65
225279,69,56,62,65,58,70
184071,30,57,67,62,64,58
193771,73,59,62,66,56,64
263944,65,39,57,59,61,63
232456,58,23,50,51,64,75
232712,61,57,60,62,60,72
237576,65,64,62,61,26,65
244488,74,59,58,70,43,64
199916,42,32,49,53,64,77
251912,55,47,58,63,61,68
238079,89,60,43,71,22,52
252936,62,57,64,67,41,51
198153,69,56,62,65,59,71
263945,69,59,63,67,52,55
251690,68,60,59,64,56,60
255274,61,24,41,33,65,71
259583,73,50,56,66,60,64
260865,59,62,66,63,42,61
235521,52,60,63,68,63,61
208129,45,64,41,56,27,70
253303,51,34,57,50,66,53
118646,59,66,61,66,36,68
259190,62,53,62,62,60,71
194678,42,23,44,44,63,80
216183,83,60,56,70,56,59
223095,69,61,56,74,31,45
237943,60,40,46,49,63,75
257399,69,62,48,66,22,66
225910,59,30,40,39,64,71
260215,71,47,52,61,62,70
204920,68,52,57,60,61,75
211833,74,59,60,66,59,74
244089,67,61,50,59,25,76
245625,67,55,60,66,58,63
246393,49,63,67,68,38,57
227446,51,67,58,62,25,72
252789,65,60,62,66,25,63
258937,71,59,66,62,52,58
255254,66,39,49,51,63,73
238103,62,37,50,50,63,74
207639,63,61,63,64,64,78
203287,78,61,51,64,41,80
200471,70,62,48,63,30,81
262423,58,35,43,48,66,59
196887,70,41,53,49,62,64
253462,68,37,58,59,63,63
179573,64,61,62,66,25,64
231028,65,62,62,61,36,63
232564,63,61,61,63,28,65
251764,72,56,54,60,63,77
257396,62,60,61,67,33,46
258420,67,58,53,69,25,62
239989,71,37,50,56,63,71
253817,57,46,54,54,61,67
204666,78,64,60,68,55,48
263169,75,62,59,68,35,53
203264,50,25,47,55,64,73
257151,77,62,49,64,27,60
257919,66,57,66,71,54,51
213120,76,64,58,64,32,74
222848,82,62,51,65,33,69
156438,63,65,61,60,36,66
247062,77,40,51,55,59,74
212736,61,53,54,54,60,80
246143,71,57,64,64,38,59
232704,87,29,37,45,62,75
234496,64,64,50,62,30,67
236800,86,58,53,68,31,48
176384,64,60,58,68,36,64
254464,64,51,62,63,56,52
255232,48,27,46,45,64,67
255871,69,46,59,68,40,51
173695,34,26,53,57,64,70
216698,71,60,60,64,34,46
244859,63,32,53,59,62,70
238458,76,64,59,65,36,69
238970,76,53,60,65,59,71
251258,60,36,41,38,64,68
258426,65,28,44,53,62,73
215419,76,29,52,62,59,71
230523,56,68,53,67,27,62
223868,64,62,65,63,37,66
248702,74,50,61,68,60,55
229756,66,30,45,48,66,68
247420,71,39,52,66,60,57
259964,68,50,59,67,27,41
256893,57,66,42,59,29,69
192125,67,37,55,54,64,71
259453,79,26,50,58,58,62
241404,59,25,47,51,68,64
263164,74,64,58,64,29,56
246295,82,61,56,64,28,63
262652,77,67,50,61,19,51
238649,54,54,59,62,61,74
228153,74,59,63,65,53,58
225337,72,47,53,66,60,60
219449,67,54,62,71,60,66
197945,68,63,47,60,31,80
214840,53,42,55,56,62,75
248119,80,59,57,65,30,61
234039,66,30,48,54,64,64
241462,48,58,56,63,63,59
212022,62,65,60,64,32,65
263477,66,22,38,35,65,68
258100,52,49,47,48,63,73
