ID,ValueEUR,WageEUR,ReleaseClause,ContractUntil
243642,2300000,6000,5100000,2024
246202,1300000,500,2900000,2021
185018,800000,3000,1400000,2022
250810,1200000,5000,2300000,2022
262587,2700000,500,7600000,2026
183741,700000,3000,875000,2022
140222,0,500,0,2021
211707,875000,3000,1500000,2022
214067,425000,500,914000,2021
235315,1500000,6000,2200000,2026
252723,1100000,3000,1700000,2022
258356,1500000,2000,3500000,2022
257279,2400000,6000,0,2022
237823,2500000,30000,5600000,2023
230399,625000,10000,1200000,2024
162047,325000,3000,520000,2023
239614,2200000,6000,5100000,2026
223230,475000,5000,641000,2022
212990,1500000,4000,2700000,2022
248061,1100000,6000,1500000,2023
210941,775000,2000,969000,2021
262397,1400000,3000,2100000,2023
235004,825000,4000,1200000,2022
259835,925000,500,2000000,2021
189691,850000,2000,1100000,2023
242427,1500000,6000,0,2021
231219,1400000,5000,2200000,2025
202803,1000000,4000,1500000,2022
223934,925000,6000,1900000,2022
241970,850000,2000,1100000,2022
219950,1100000,2000,1500000,2021
199215,800000,3000,1100000,2023
219951,1500000,2000,2000000,2022
239919,1900000,2000,4400000,2023
247599,2300000,6000,5100000,2025
209456,1000000,4000,1400000,2023
228912,700000,2000,875000,2022
230192,1100000,4000,2100000,2024
231472,1300000,2000,2400000,2022
235312,1100000,2000,1800000,2022
224305,1200000,3000,2000000,2023
225073,650000,1000,878000,2022
241969,1600000,2000,2600000,2022
251441,1300000,6000,2100000,2025
189233,500000,2000,625000,2022
205874,500000,5000,1000000,2023
235570,1500000,5000,3300000,2024
254786,2300000,4000,4099999,2022
190530,825000,6000,1700000,2022
258626,1500000,10000,0,2022
220624,1200000,5000,1900000,2023
179663,700000,4000,1200000,2023
235471,1100000,3000,1500000,2022
230351,1000000,10000,1900000,2024
214991,1100000,2000,2000000,2023
258766,2400000,2000,4300000,2022
255438,2400000,2000,4600000,2022
240846,1600000,3000,2700000,2023
220878,1300000,3000,2100000,2022
215758,1200000,3000,2200000,2023
261069,2100000,1000,3000000,2022
188621,525000,4000,761000,2022
244941,1300000,7000,2000000,2024
259532,2400000,3000,6500000,2025
183244,500000,3000,625000,2022
225996,925000,3000,1200000,2022
212428,1000000,3000,1800000,2022
237635,1200000,8000,2000000,2024
251599,2000000,3000,0,2022
233424,1500000,500,3300000,2022
232004,975000,5000,1500000,2021
239568,950000,500,2100000,2023
253652,850000,500,1800000,2021
237524,1200000,10000,0,2022
234196,1500000,4000,2300000,2023
229588,1200000,3000,1900000,2021
224724,1000000,6000,2000000,2022
213204,1100000,2000,1400000,2021
244947,850000,6000,1300000,2021
224211,1500000,500,3600000,2024
213203,825000,2000,1100000,2022
253138,2100000,500,5000000,2023
248018,1300000,4000,2100000,2023
242386,2100000,6000,3800000,2024
222930,1100000,5000,2300000,2023
258769,2300000,3000,4000000,2023
176849,475000,3000,831000,2022
220881,1500000,10000,2500000,2022
243664,1200000,4000,1800000,2023
184387,875000,5000,1500000,2022
194372,550000,4000,1100000,2023
226005,875000,500,1900000,2021
252488,2300000,4000,4900000,2025
252489,2200000,2000,4700000,2025
193097,700000,1000,1000000,2022
171082,475000,5000,689000,2023
241994,1200000,4000,1700000,2022
213323,850000,8000,1500000,2022
220491,1100000,7000,2000000,2023
223307,1300000,3000,1900000,2023
202060,975000,6000,0,2022
209484,1100000,6000,1500000,2025
239948,2300000,13000,4400000,2024
244812,1900000,4000,3300000,2024
257612,2400000,4000,5300000,2023
238157,2200000,12000,4800000,2024
174669,350000,3000,473000,2023
242253,2100000,3000,3500000,2024
247885,2300000,5000,3800000,2024
254541,2700000,3000,6400000,2024
231753,1600000,3000,3100000,2024
247112,1500000,4000,0,2022
184901,375000,3000,469000,2022
239944,1200000,2000,1600000,2022
251461,1300000,500,2900000,2021
252485,1600000,4000,2900000,2023
256325,2400000,500,5800000,2025
199238,650000,2000,813000,2022
210502,875000,5000,1300000,2022
216134,750000,5000,938000,2024
229702,1300000,9000,2200000,2024
251974,2300000,5000,5100000,2024
186950,825000,4000,1200000,2023
193862,700000,2000,945000,2022
155463,650000,5000,878000,2022
165191,500000,6000,925000,2022
203848,825000,2000,1000000,2022
212040,1300000,3000,2000000,2024
215112,1400000,6000,2200000,2022
155976,400000,2000,700000,2022
230984,1000000,5000,1500000,2022
210389,1100000,3000,1700000,2021
228821,1400000,17000,2500000,2022
199491,925000,3000,1400000,2022
259569,2300000,5000,4400000,2024
242673,1200000,3000,1700000,2023
229873,1400000,4000,1900000,2023
229361,1300000,3000,2800000,2023
217585,1100000,3000,1700000,2024
201457,1000000,5000,1800000,2022
246256,1400000,3000,2300000,2022
213488,1400000,2000,1900000,2023
234223,1500000,4000,2300000,2023
232431,950000,3000,1300000,2023
208111,1100000,2000,1500000,2022
177390,200000,2000,290000,2021
238830,1100000,4000,1500000,2024
238062,2200000,2000,4300000,2024
231406,1600000,4000,3100000,2024
252141,2300000,500,5500000,2023
172013,325000,2000,520000,2022
223981,1200000,4000,2200000,2022
243185,1400000,2000,2000000,2022
259825,1600000,500,3800000,2023
214765,950000,4000,1400000,2021
204786,850000,4000,1100000,2022
199747,875000,5000,1100000,2023
196853,800000,500,1700000,2021
251636,2000000,5000,3200000,2025
245492,2000000,3000,3600000,2022
244212,1100000,3000,1600000,2021
205300,825000,6000,1200000,2024
247539,2100000,2000,4200000,2024
239091,1300000,8000,2000000,2022
232691,850000,4000,1100000,2021
231667,1000000,950,1400000,2022
226803,875000,3000,1300000,2021
212467,975000,4000,1700000,2026
208115,925000,2000,1200000,2024
190962,825000,2000,1000000,2024
177138,425000,2000,638000,2021
234994,800000,3000,1300000,2023
211954,875000,7000,1400000,2024
215533,850000,2000,1300000,2022
204269,850000,2000,1600000,2022
236757,2300000,3000,3800000,2025
228568,1300000,4000,2000000,2023
202456,825000,5000,1300000,2022
250839,2200000,500,5200000,2023
176599,350000,500,753000,2021
227287,1300000,5000,2400000,2022
199895,950000,1000,1300000,2022
244694,2300000,6000,5100000,2022
240342,1100000,5000,1700000,2023
234198,1400000,3000,2100000,2024
232406,1100000,3000,1700000,2024
226518,1000000,4000,1500000,2023
220118,1000000,3000,1500000,2022
204502,1100000,4000,2100000,2022
260309,850000,500,1900000,2021
256725,2600000,6000,6600000,2022
189141,1000000,2000,1300000,2021
243925,1100000,3000,1800000,2024
238037,1900000,4000,0,2021
211928,1200000,4000,2200000,2022
201446,1100000,5000,2000000,2023
245740,500000,500,1100000,2021
153062,325000,500,699000,2021
236268,925000,500,2000000,2021
203756,825000,6000,1600000,2022
238570,2000000,3000,3000000,2022
235242,1600000,6000,3000000,2024
248041,1400000,5000,2100000,2024
233961,2000000,11000,3800000,2024
218345,850000,5000,1200000,2021
264425,1600000,2000,3700000,2024
198377,900000,3000,1600000,2022
260328,2300000,950,3700000,2022
189160,475000,4000,831000,2022
243944,1200000,7000,2600000,2022
238056,1400000,2000,2600000,2023
260839,1400000,500,3200000,2026
192231,875000,5000,1500000,2023
235751,1000000,4000,1400000,2024
256998,500000,1000,675000,2022
198328,325000,500,699000,2021
164858,350000,500,753000,2021
241591,1600000,8000,0,2022
244827,925000,500,2100000,2022
213591,750000,4000,1100000,2021
239703,1200000,8000,0,2022
257111,1500000,6000,3100000,2023
264280,2700000,3000,0,2022
230232,525000,9000,998000,2024
183640,475000,3000,689000,2022
256856,2200000,2000,5100000,2024
259928,1400000,500,3100000,2021
200793,1100000,5000,2000000,2023
227929,2100000,9000,0,2022
260953,1500000,3000,2300000,2022
213338,1000000,2000,1300000,2021
150106,180000,500,378000,2022
233050,2200000,3000,4500000,2023
237658,2400000,3000,4300000,2024
221531,1000000,3000,1800000,2024
224859,1500000,3000,2300000,2024
205655,975000,5000,1800000,2022
242774,2000000,2000,3000000,2022
215638,1300000,10000,2600000,2023
234580,1100000,500,2400000,2023
250962,1300000,3000,2800000,2023
203603,850000,4000,1100000,2024
240211,1200000,500,2700000,2021
185171,350000,4000,508000,2022
210772,875000,2000,1400000,2025
223572,1300000,2000,2400000,2022
163156,325000,5000,601000,2022
196436,625000,500,1300000,2021
210006,875000,6000,1500000,2023
158293,0,5000,0,2021
229973,1500000,7000,2500000,2024
230485,1200000,4000,2300000,2024
248661,2200000,7000,4600000,2023
256341,2400000,2000,5300000,2024
257877,2300000,8000,3900000,2025
203862,900000,5000,1400000,2022
227675,975000,3000,1700000,2023
246107,2400000,3000,5100000,2025
236508,1400000,3000,2500000,2024
237797,425000,2000,531000,2023
222944,1100000,4000,1800000,2022
252383,2300000,3000,3900000,2023
251615,2200000,3000,4800000,2026
245983,1200000,3000,1600000,2022
178143,500000,5000,1000000,2022
230623,1200000,3000,1800000,2023
200671,875000,3000,1300000,2021
194014,850000,500,1800000,2022
242654,2500000,5000,4300000,2022
235486,900000,3000,1900000,2022
211166,1400000,2000,2600000,2023
205278,900000,3000,1100000,2022
255197,1100000,6000,1700000,2022
237789,1000000,2000,1300000,2022
230365,1100000,6000,2100000,2024
209885,0,0,0,
189148,850000,3000,1500000,2022
227040,1500000,8000,0,2022
247264,2100000,2000,3200000,2022
253920,500000,500,1100000,2021
245732,2300000,500,0,2022
233957,2300000,6000,4800000,2024
212453,875000,2000,1400000,2023
258276,1300000,3000,1900000,2025
190180,0,0,0,
254692,2300000,12000,0,2022
187620,475000,4000,689000,2022
185316,700000,4000,980000,2021
198628,1000000,500,2200000,2024
262881,2200000,3000,4099999,2025
245219,1200000,4000,2000000,2023
247266,1300000,3000,1700000,2023
245218,1600000,4000,2600000,2023
171490,110000,5000,187000,2022
226786,775000,2000,1200000,2021
193505,875000,8000,1300000,2024
238049,2500000,2000,5300000,2023
246866,2300000,3000,5300000,2025
226386,1100000,500,2400000,2023
223826,700000,7000,1100000,2021
199762,875000,3000,1200000,2022
241507,2100000,2000,4099999,2022
232803,1200000,3000,1600000,2022
256098,2500000,5000,5100000,2022
240226,1500000,5000,3000000,2024
222306,900000,5000,1400000,2022
219746,925000,2000,1200000,2021
215650,925000,5000,1400000,2023
262498,1900000,7000,4400000,2024
233569,825000,500,1800000,2021
228961,1100000,5000,0,2021
219489,525000,500,1100000,2021
189536,850000,500,1900000,2023
189024,110000,500,237000,2021
251232,1400000,3000,3000000,2022
238944,1000000,2000,1600000,2023
229728,1300000,5000,0,2022
229472,1500000,8000,2500000,2023
252259,2400000,3000,4800000,2025
238692,725000,5000,1100000,2023
176996,425000,2000,744000,2022
202855,625000,4000,969000,2021
186984,700000,4000,1200000,2022
247912,2300000,2000,3600000,2022
243304,2000000,2000,3500000,2022
251751,1900000,9000,4000000,2024
237415,2200000,9000,4500000,2023
226151,1300000,3000,2800000,2022
211047,1000000,500,2200000,2021
200807,900000,5000,1600000,2023
242533,1200000,3000,1800000,2021
255590,1400000,1000,1900000,2022
254566,2500000,6000,6100000,2025
247142,1000000,1000,1400000,2022
236390,1400000,2000,2300000,2022
231014,2100000,4000,3500000,2023
209510,1100000,4000,1700000,2022
259173,2100000,24000,0,2022
225632,1600000,9000,3200000,2023
258655,1200000,5000,2500000,2022
237407,2300000,4000,3800000,2023
243123,1000000,2000,1300000,2023
182096,625000,6000,969000,2021
189776,1000000,4000,1800000,2023
256080,2400000,2000,4300000,2025
208977,1100000,12000,1900000,2022
241745,375000,500,806000,2021
246097,1900000,3000,3400000,2024
236467,2100000,7000,0,2022
254131,2500000,5000,4300000,2022
225872,1500000,3000,2700000,2022
259251,1300000,500,2900000,2023
222645,1100000,5000,2000000,2021
227509,1300000,3000,2400000,2024
230325,975000,5000,1900000,2024
235957,1400000,2000,2600000,2023
237749,1600000,2000,2300000,2022
256849,1600000,5000,0,2023
227920,2300000,3000,3800000,2022
260377,2300000,4000,3900000,2023
221791,1000000,4000,1400000,2023
182621,180000,4000,279000,2022
203615,975000,3000,1500000,2024
198751,750000,13000,0,2022
257118,2300000,8000,5100000,2024
244318,1300000,6000,2000000,2023
206430,1200000,6000,2200000,2024
199262,975000,3000,1200000,2022
251229,2300000,6000,3900000,2024
243549,1300000,5000,2700000,2022
262426,1500000,2000,3500000,2023
239709,1500000,5000,2300000,2024
232541,1100000,4000,1400000,2022
224093,1300000,7000,2200000,2023
238775,1600000,3000,2500000,2021
209769,1200000,3000,1800000,2023
223850,1300000,5000,2000000,2022
206106,1100000,5000,2200000,2023
242908,2500000,18000,6300000,2023
238563,975000,3000,1400000,2024
257831,2300000,4000,3800000,2022
203357,1100000,5000,2100000,2023
255580,2200000,2000,3600000,2022
239642,1600000,12000,3300000,2022
246298,1400000,2000,0,2022
248602,2100000,3000,4300000,2023
254234,875000,500,1900000,2023
190490,975000,3000,0,2021
256282,1000000,1000,1500000,2022
200475,850000,2000,1200000,2024
241179,2000000,7000,4600000,2024
243995,2100000,2000,4200000,2024
222798,900000,3000,1100000,2022
239438,1300000,3000,2000000,2023
191566,475000,2000,594000,2021
259406,2600000,3000,0,2022
201295,1000000,3000,1600000,2022
204367,775000,3000,1200000,2022
211791,975000,3000,1300000,2022
214351,500000,1000,675000,2022
224335,1200000,6000,2000000,2023
190747,1000000,3000,1600000,2022
232527,975000,500,2200000,2021
171087,275000,2000,440000,2022
241999,1100000,6000,2300000,2023
244559,1600000,5000,3300000,2024
213328,1400000,8000,0,2022
183644,800000,7000,1200000,2022
232284,2000000,7000,4200000,2023
226652,950000,4000,1200000,2022
204380,950000,1000,1400000,2022
202077,850000,3000,1300000,2021
208989,1000000,5000,1800000,2022
194907,875000,6000,1800000,2023
222045,1100000,3000,2000000,2022
260138,2300000,500,5400000,2021
188202,675000,4000,1000000,2025
230187,1100000,4000,2100000,2024
244266,1400000,500,3200000,2026
238379,2300000,7000,4600000,2023
262956,1100000,5000,1800000,2023
234282,1100000,2000,1700000,2023
223018,750000,5000,1500000,2022
248105,2100000,3000,3300000,2024
246057,2100000,2000,3600000,2022
232489,1000000,3000,1300000,2022
220201,1300000,2000,1900000,2021
257320,2400000,8000,5300000,2024
183336,850000,2000,1100000,2022
241704,1400000,2000,2600000,2023
231464,1300000,1000,1900000,2024
222248,850000,5000,1300000,2022
201512,875000,2000,1800000,2024
258599,1200000,2000,1700000,2022
210476,925000,4000,1500000,2022
251431,2200000,6000,0,2022
245287,2200000,4000,3700000,2024
238375,1100000,500,2400000,2021
234279,900000,4000,1400000,2022
226087,1100000,3000,1600000,2024
208679,500000,3000,725000,2022
258598,1900000,2000,4400000,2022
255526,1500000,2000,2000000,2022
240940,2300000,5000,4400000,2022
202076,900000,3000,1300000,2021
238940,850000,4000,1100000,2024
253144,1200000,12000,2000000,2023
260652,1000000,2000,1300000,2023
261661,1500000,5000,2300000,2024
211742,800000,6000,1200000,2022
234014,1100000,5000,2100000,2024
245022,1300000,2000,2400000,2024
246814,2400000,2000,4600000,2026
248862,1900000,500,4500000,2021
254238,1500000,500,3300000,2024
253400,1900000,500,4400000,2024
194092,875000,6000,1800000,2022
203309,1000000,2000,1300000,2022
255005,1500000,4000,2000000,2022
212013,875000,500,1900000,2022
229677,1100000,2000,2000000,2023
234029,1000000,6000,1900000,2024
214318,1200000,2000,1700000,2021
243125,925000,2000,1200000,2024
262582,2200000,500,5300000,2024
241590,2100000,4000,3700000,2023
199351,425000,2000,616000,2022
231863,2300000,9000,4800000,2022
259101,1500000,5000,2600000,2023
252716,1100000,5000,2300000,2022
206109,900000,8000,1600000,2022
229851,700000,11000,1200000,2023
248092,700000,4000,945000,2022
259800,750000,500,1600000,2021
221657,1000000,4000,1500000,2021
229337,2300000,30000,5200000,2025
242393,2100000,2000,3000000,2023
176346,375000,4000,488000,2022
247258,2300000,3000,5300000,2024
257242,1200000,5000,0,2022
259802,1200000,500,2700000,2021
209371,275000,3000,399000,2022
226523,1200000,3000,1700000,2021
190424,850000,1000,1100000,2022
262620,1200000,5000,2400000,2022
173531,550000,2000,963000,2023
240859,2400000,6000,0,2022
247771,2300000,4000,3800000,2023
257243,1500000,5000,2300000,2022
230172,850000,6000,1700000,2024
234834,1100000,500,2500000,2023
246865,1800000,4000,3100000,2023
257361,1800000,2000,3200000,2023
259921,1100000,1000,1500000,2022
204882,900000,4000,1600000,2023
233298,625000,500,1300000,2021
234066,2100000,1000,3900000,2023
246048,2000000,2000,3300000,2022
237138,1300000,5000,0,2022
225368,1100000,3000,1800000,2023
244050,1900000,3000,3200000,2025
247378,725000,2000,906000,2022
232768,725000,4000,943000,2022
184664,230000,2000,345000,2021
213849,550000,1000,743000,2021
176472,150000,500,323000,2021
241743,850000,3000,1200000,2021
